GEOID,GNIS ID,Name,Short Name,State,CBSA,Metropolitan Division,Central,Time Zone,Time Zone 2,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
49039,1448033,Sanpete County,Sanpete,UT,,,F,America/Denver,,H1,28816,10320,1589.816,12.419,39.373913,-111.5763635
49041,1448034,Sevier County,Sevier,UT,,,F,America/Denver,,H1,21667,8596,1910.476,7.776,38.7477758,-111.8045174
49043,1448035,Summit County,Summit,UT,25720,,T,America/Denver,,H1,42524,25959,1870.674,10.051,40.8681935,-110.9558934
49045,1448036,Tooele County,Tooele,UT,41620,,F,America/Denver,,H1,74032,23365,7040.27,245.746,40.4487483,-113.1310914
49047,1448037,Uintah County,Uintah,UT,46860,,T,America/Denver,,H1,35951,13689,4482.881,21.609,40.1248492,-109.5186329
49049,1448038,Utah County,Utah,UT,39340,,T,America/Denver,,H1,666021,195342,2004.46,139.838,40.1199502,-111.6703059
49051,1448039,Wasatch County,Wasatch,UT,25720,,F,America/Denver,,H1,35009,14746,1176.952,30.544,40.3307946,-111.1682001
49053,1448040,Washington County,Washington,UT,41100,,T,America/Denver,,H1,183297,75758,2427.589,3.005,37.2804169,-113.5046737
49055,1448041,Wayne County,Wayne,UT,,,F,America/Denver,,H1,2532,1690,2461.094,5.661,38.3243717,-110.9036544
49057,1448042,Weber County,Weber,UT,36260,,T,America/Denver,,H1,262960,96614,611.048,48.881,41.26986,-111.9133418
49023,1455158,Juab County,Juab,UT,39340,,F,America/Denver,,H1,11943,3859,3391.812,14.005,39.7027045,-112.7847751
49003,1455966,Box Elder County,Box Elder,UT,14940,,T,America/Denver,,H1,58291,19788,5781.304,947.943,41.521018,-113.0820227
50001,1461757,Addison County,Addison,VT,,,F,America/New_York,,H1,37434,17455,766.331,41.433,44.0308719,-73.1409216
50003,1461758,Bennington County,Bennington,VT,13540,,T,America/New_York,,H1,37326,20857,674.236,2.663,43.0354177,-73.0931561
50005,1461759,Caledonia County,Caledonia,VT,,,F,America/New_York,,H1,30418,16037,649.213,8.63,44.4647597,-72.1021133
50007,1461760,Chittenden County,Chittenden,VT,15540,,T,America/New_York,,H1,168309,73209,536.849,83.812,44.4610426,-73.0812499
50009,1461761,Essex County,Essex,VT,,,F,America/New_York,,H1,5976,4905,662.37,11.077,44.7275391,-71.7358817
50011,1461762,Franklin County,Franklin,VT,15540,,F,America/New_York,,H1,50101,22714,630.961,58.167,44.857646,-72.9132012
50013,1461763,Grand Isle County,Grand Isle,VT,15540,,F,America/New_York,,H1,7335,5264,81.77,111.566,44.7980467,-73.2948245
50015,1461764,Lamoille County,Lamoille,VT,,,F,America/New_York,,H1,25977,13946,461.255,4.921,44.60705,-72.6418533
50017,1461765,Orange County,Orange,VT,30150,,F,America/New_York,,H1,29439,14998,687.008,4.635,44.0056324,-72.3768072
50019,1461766,Orleans County,Orleans,VT,,,F,America/New_York,,H1,27459,16499,694.552,27.571,44.829009,-72.2436481
50021,1461767,Rutland County,Rutland,VT,40860,,T,America/New_York,,H1,60585,33906,930.55,14.966,43.5801529,-73.0363742
50023,1461768,Washington County,Washington,VT,12740,,T,America/New_York,,H1,59768,30697,687.06,8.308,44.2735811,-72.6147474
50025,1461769,Windham County,Windham,VT,14710,,T,America/New_York,,H1,45857,29978,785.959,12.709,42.9905558,-72.7139372
50027,1461770,Windsor County,Windsor,VT,30150,,T,America/New_York,,H1,57832,34673,969.144,7.477,43.5798684,-72.5861513
51001,1480091,Accomack County,Accomack,VA,,,F,America/New_York,,H1,33367,21769,449.32,860.719,37.764939,-75.7565571
51009,1480095,Amherst County,Amherst,VA,31340,,T,America/New_York,,H1,31426,14244,473.962,4.98,37.6047919,-79.1451431
51013,1480097,Arlington County,Arlington,VA,47900,11694,T,America/New_York,,H1,235845,119247,25.997,0.106,38.8785835,-77.1009715
51015,1480098,Augusta County,Augusta,VA,44420,,T,America/New_York,,H1,77433,32675,967.074,3.682,38.1644265,-79.1338545
51033,1480107,Caroline County,Caroline,VA,,,F,America/New_York,,H1,31181,12511,527.363,9.624,38.0267029,-77.3471376
51035,1480108,Carroll County,Carroll,VA,,,F,America/New_York,,H1,29126,16633,474.744,2.929,36.7315541,-80.7339025
51036,1480109,Charles City County,Charles City,VA,40060,,F,America/New_York,,H1,6760,3252,182.901,21.342,37.3543506,-77.0591278
51041,1480111,Chesterfield County,Chesterfield,VA,40060,,T,America/New_York,,H1,366019,139584,423.506,13.501,37.3785177,-77.5869172
51057,1480118,Essex County,Essex,VA,,,F,America/New_York,,H1,10602,5768,257.354,28.879,37.9391743,-76.9410653
51059,1480119,Fairfax County,Fairfax,VA,47900,11694,T,America/New_York,,H1,1145354,426970,391.02,15.472,38.8345659,-77.2762195
51061,1480120,Fauquier County,Fauquier,VA,47900,11694,F,America/New_York,,H1,73290,28218,647.994,3.732,38.7386464,-77.8092394
51069,1480124,Frederick County,Frederick,VA,49020,,T,America/New_York,,H1,92007,35963,413.135,2.263,39.2046115,-78.2625592
51073,1480126,Gloucester County,Gloucester,VA,47260,,T,America/New_York,,H1,38875,17064,217.81,70.173,37.4012086,-76.5229667
51079,1480129,Greene County,Greene,VA,16820,,F,America/New_York,,H1,20631,8555,155.947,0.649,38.297612,-78.4668595
51085,1480132,Hanover County,Hanover,VA,40060,,T,America/New_York,,H1,110513,43331,467.573,4.904,37.7601013,-77.4909549
51087,1480133,Henrico County,Henrico,VA,40060,,T,America/New_York,,H1,333120,141349,233.699,11.152,37.457705,-77.2965863
51095,1480135,James City County,James City,VA,47260,,F,America/New_York,,H1,78818,34104,142.298,36.772,37.3133377,-76.7738671
51097,1480136,King and Queen County,King and Queen,VA,40060,,F,America/New_York,,H1,6681,3464,315.131,11.17,37.7186361,-76.8952825
51099,1480137,King George County,King George,VA,,,F,America/New_York,,H1,26985,10391,179.628,8.142,38.2737275,-77.1564527
51101,1480138,King William County,King William,VA,40060,,F,America/New_York,,H1,17845,7470,273.91,12.004,37.7065931,-77.0885219
51103,1480139,Lancaster County,Lancaster,VA,,,F,America/New_York,,H1,10866,7452,133.306,98.114,37.7017156,-76.4202281
51107,1480141,Loudoun County,Loudoun,VA,47900,11694,T,America/New_York,,H1,420773,142270,515.737,5.597,39.0906759,-77.6357054
51115,1480145,Mathews County,Mathews,VA,47260,,F,America/New_York,,H1,8537,5478,85.911,166.052,37.4173109,-76.2712865
51119,1480147,Middlesex County,Middlesex,VA,,,F,America/New_York,,H1,10738,7127,130.33,80.429,37.6227078,-76.5059133
51127,1480150,New Kent County,New Kent,VA,40060,,F,America/New_York,,H1,23296,9188,210.034,13.745,37.5052106,-76.9973394
51131,1480151,Northampton County,Northampton,VA,,,F,America/New_York,,H1,12132,7412,211.712,583.543,37.3007843,-75.9285418
51133,1480152,Northumberland County,Northumberland,VA,,,F,America/New_York,,H1,12007,8989,191.432,94.165,37.8546676,-76.3795214
51143,1480157,Pittsylvania County,Pittsylvania,VA,19260,,T,America/New_York,,H1,60541,29526,969.003,9.229,36.8212977,-79.3971194
51149,1480160,Prince George County,Prince George,VA,40060,,T,America/New_York,,H1,42634,13344,265.342,16.504,37.1865097,-77.2241522
51153,1480161,Prince William County,Prince William,VA,47900,11694,T,America/New_York,,H1,481114,158642,335.255,11.908,38.7015918,-77.4776851
51159,1480164,Richmond County,Richmond,VA,,,F,America/New_York,,H1,8968,3944,191.478,24.888,37.9370591,-76.7296873
51161,1480165,Roanoke County,Roanoke,VA,40220,,T,America/New_York,,H1,96653,42135,250.548,0.681,37.2087995,-80.050863
51163,1480166,Rockbridge County,Rockbridge,VA,,,F,America/New_York,,H1,22673,11283,596.548,3.406,37.8144891,-79.4472821
51175,1480171,Southampton County,Southampton,VA,,,F,America/New_York,,H1,18003,7737,599.196,3.124,36.7204,-77.1061008
51177,1480172,Spotsylvania County,Spotsylvania,VA,47900,11694,F,America/New_York,,H1,141097,52516,401.968,12.71,38.185111,-77.6560945
51179,1480173,Stafford County,Stafford,VA,47900,11694,T,America/New_York,,H1,157606,52961,269.205,10.845,38.420719,-77.4574004
51181,1480174,Surry County,Surry,VA,47260,,F,America/New_York,,H1,6546,3419,278.949,31.358,37.1169122,-76.8883096
51193,1480179,Westmoreland County,Westmoreland,VA,,,F,America/New_York,,H1,18480,11176,229.326,23.594,38.112805,-76.7998633
51199,1480182,York County,York,VA,47260,,T,America/New_York,,H1,70238,27905,104.701,110.285,37.2347603,-76.2905178
51165,1488970,Rockingham County,Rockingham,VA,25500,,T,America/New_York,,H1,83905,35692,849.794,4.11,38.51201,-78.8757518
51111,1492239,Lunenburg County,Lunenburg,VA,,,F,America/New_York,,H1,11988,5886,431.7,0.673,36.9462101,-78.2405659
51147,1492359,Prince Edward County,Prince Edward,VA,,,F,America/New_York,,H1,21922,9153,349.946,3.892,37.2243022,-78.4410828
51037,1492442,Charlotte County,Charlotte,VA,,,F,America/New_York,,H1,11563,5985,475.296,2.243,37.0116207,-78.6616436
51135,1493928,Nottoway County,Nottoway,VA,,,F,America/New_York,,H1,15638,6658,314.39,1.659,37.1430626,-78.0512637
51025,1493961,Brunswick County,Brunswick,VA,,,F,America/New_York,,H1,15965,7940,566.24,3.23,36.7647499,-77.85903
51065,1494061,Fluvanna County,Fluvanna,VA,16820,,F,America/New_York,,H1,27442,11183,287.117,4.149,37.8418946,-78.2771864
51049,1494109,Cumberland County,Cumberland,VA,,,F,America/New_York,,H1,9697,4658,297.474,2.285,37.5121008,-78.2449583
51063,1494354,Floyd County,Floyd,VA,13980,,F,America/New_York,,H1,15532,7947,380.923,0.846,36.9316013,-80.3625657
51067,1494434,Franklin County,Franklin,VA,40220,,F,America/New_York,,H1,54838,28305,690.61,21.006,36.9919552,-79.8810639
51071,1494551,Giles County,Giles,VA,13980,,F,America/New_York,,H1,16711,8309,357.225,4.337,37.3142566,-80.7029369
51113,1494590,Madison County,Madison,VA,,,F,America/New_York,,H1,13828,6064,320.639,1.238,38.4137038,-78.2792244
51021,1494613,Bland County,Bland,VA,,,F,America/New_York,,H1,6241,3200,357.645,0.989,37.1339864,-81.1302139
51109,1494707,Louisa County,Louisa,VA,,,F,America/New_York,,H1,38106,17707,495.078,14.603,37.9785736,-77.9629622
51137,1494761,Orange County,Orange,VA,29470,,T,America/New_York,,H1,36593,15700,340.515,2.709,38.246097,-78.0139979
51105,1496538,Lee County,Lee,VA,,,F,America/New_York,,H1,22287,10906,435.378,1.891,36.7054264,-83.1286183
51195,1496656,Wise County,Wise,VA,,,F,America/New_York,,H1,36105,16723,403.44,2.026,36.9752223,-82.6212047
51083,1496705,Halifax County,Halifax,VA,,,F,America/New_York,,H1,34013,17384,817.731,11.785,36.7669858,-78.9366028
51011,1497238,Appomattox County,Appomattox,VA,31340,,F,America/New_York,,H1,16253,7338,334.224,1.238,37.3723569,-78.8125507
51051,1497376,Dickenson County,Dickenson,VA,,,F,America/New_York,,H1,14089,7367,330.44,3.13,37.1257911,-82.3503532
51027,1497431,Buchanan County,Buchanan,VA,,,F,America/New_York,,H1,20246,10402,502.854,1.083,37.2666156,-82.0360147
51167,1497573,Russell County,Russell,VA,,,F,America/New_York,,H1,25763,12814,473.524,2.918,36.9338703,-82.0953584
51185,1497748,Tazewell County,Tazewell,VA,14140,,T,America/New_York,,H1,40392,19866,518.791,1.128,37.124978,-81.5605967
51007,1497770,Amelia County,Amelia,VA,40060,,F,America/New_York,,H1,13309,5726,355.36,3.161,37.336026,-77.9761379
51047,1497831,Culpeper County,Culpeper,VA,47900,11694,F,America/New_York,,H1,52822,19285,379.182,3.477,38.486039,-77.9558215
51141,1497999,Patrick County,Patrick,VA,,,F,America/New_York,,H1,17660,10007,482.954,2.757,36.6783637,-80.2842746
51169,1498172,Scott County,Scott,VA,28700,,F,America/New_York,,H1,21536,11793,535.827,3.129,36.7142829,-82.6029223
51191,1498359,Washington County,Washington,VA,28700,,F,America/New_York,,H1,53985,25509,561.193,5.013,36.7244517,-81.9598382
51510,1498415,City of Alexandria,Alexandria (city),VA,47900,11694,T,America/New_York,,C7,157594,80253,14.935,0.413,38.818453,-77.0862039
51520,1498416,City of Bristol,Bristol (city),VA,28700,,F,America/New_York,,C7,17036,8671,12.871,0.124,36.6180379,-82.1605389
51530,1498417,City of Buena Vista,Buena Vista (city),VA,,,F,America/New_York,,C7,6639,2941,6.438,0.085,37.7319276,-79.3568295
51570,1498420,City of Colonial Heights,Colonial Heights (city),VA,40060,,T,America/New_York,,C7,18158,8123,7.519,0.274,37.2650061,-77.3968816
51590,1498421,City of Danville,Danville (city),VA,19260,,T,America/New_York,,C7,42507,22291,42.803,0.899,36.5831913,-79.4088068
51595,1498422,City of Emporia,Emporia (city),VA,,,F,America/New_York,,C7,5680,2810,6.904,0.064,36.6953299,-77.5356107
51610,1498423,City of Falls Church,Falls Church (city),VA,47900,11694,T,America/New_York,,C7,14576,6127,2.046,0.0,38.8847267,-77.1751638
51620,1498424,City of Franklin,Franklin (city),VA,,,F,America/New_York,,C7,8194,3892,8.277,0.088,36.6830915,-76.9385846
51630,1498425,City of Fredericksburg,Fredericksburg (city),VA,47900,11694,F,America/New_York,,C7,28258,12118,10.45,0.069,38.2991926,-77.4871505
51640,1498426,City of Galax,Galax (city),VA,,,F,America/New_York,,C7,6687,3169,8.236,0.041,36.6660407,-80.917588
51670,1498428,City of Hopewell,Hopewell (city),VA,40060,,T,America/New_York,,C7,23046,10415,10.354,0.474,37.2914862,-77.2984913
51680,1498429,City of Lynchburg,Lynchburg (city),VA,31340,,T,America/New_York,,C7,79166,33821,48.976,0.549,37.4002849,-79.1908563
51683,1498430,City of Manassas,Manassas (city),VA,47900,11694,T,America/New_York,,C7,42620,14345,9.843,0.056,38.7478618,-77.4838178
51685,1498431,City of Manassas Park,Manassas Park (city),VA,47900,11694,T,America/New_York,,C7,17123,5493,3.034,0.001,38.7709632,-77.4429711
51720,1498434,City of Norton,Norton (city),VA,,,F,America/New_York,,C7,3668,1864,7.477,0.034,36.9315355,-82.6262015
51730,1498435,City of Petersburg,Petersburg (city),VA,40060,,T,America/New_York,,C7,33261,17941,22.72,0.223,37.204266,-77.3913376
51735,1498436,City of Poquoson,Poquoson (city),VA,47260,,T,America/New_York,,C7,12479,4927,15.357,63.101,37.1502783,-76.2705
51750,1498438,City of Radford,Radford (city),VA,13980,,T,America/New_York,,C7,16379,6450,9.676,0.331,37.1228912,-80.558749
51770,1498439,City of Roanoke,Roanoke (city),VA,40220,,T,America/New_York,,C7,99213,48726,42.521,0.33,37.2784856,-79.9580837
51820,1498443,City of Waynesboro,Waynesboro (city),VA,44420,,T,America/New_York,,C7,22341,10288,14.97,0.141,38.0674166,-78.9013542
51650,1498554,City of Hampton,Hampton (city),VA,47260,,T,America/New_York,,C7,137217,62372,51.461,84.814,37.0487627,-76.2953841
51700,1498555,City of Newport News,Newport News (city),VA,47260,,T,America/New_York,,C7,185118,81681,68.996,50.63,37.0760498,-76.5164597
51740,1498556,City of Portsmouth,Portsmouth (city),VA,47260,,T,America/New_York,,C7,97384,43096,33.301,13.382,36.8590008,-76.3567086
51710,1498557,City of Norfolk,Norfolk (city),VA,47260,,T,America/New_York,,C7,236973,101710,53.275,43.128,36.9233401,-76.2456337
51550,1498558,City of Chesapeake,Chesapeake (city),VA,47260,,T,America/New_York,,C7,249377,95076,338.456,12.49,36.6777445,-76.3024183
51810,1498559,City of Virginia Beach,Virginia Beach,VA,47260,,T,America/New_York,,C7,457900,189951,244.719,252.78,36.7777632,-76.0163281
51800,1498560,City of Suffolk,Suffolk (city),VA,47260,,F,America/New_York,,C7,94856,38847,399.167,29.74,36.7018433,-76.634046
51660,1498563,City of Harrisonburg,Harrisonburg (city),VA,25500,,T,America/New_York,,C7,51784,18599,17.336,0.051,38.4361962,-78.8734712
51139,1500440,Page County,Page,VA,,,F,America/New_York,,H1,23753,11784,310.017,3.235,38.6194232,-78.484398
51173,1500545,Smyth County,Smyth,VA,,,F,America/New_York,,H1,29799,15125,451.44,1.269,36.8437404,-81.5369666
51117,1500747,Mecklenburg County,Mecklenburg,VA,,,F,America/New_York,,H1,30367,19063,625.31,53.921,36.680361,-78.3626942
51125,1500936,Nelson County,Nelson,VA,16820,,F,America/New_York,,H1,14773,9919,470.745,3.469,37.7873807,-78.8868222
51081,1501122,Greensville County,Greensville,VA,,,F,America/New_York,,H1,11373,4013,295.227,1.578,36.6758561,-77.5595929
51077,1501196,Grayson County,Grayson,VA,,,F,America/New_York,,H1,15356,8948,441.785,3.781,36.6565174,-81.2248911
51197,1501379,Wythe County,Wythe,VA,,,F,America/New_York,,H1,28275,14040,461.952,2.792,36.9171119,-81.0786676
51155,1501465,Pulaski County,Pulaski,VA,13980,,F,America/New_York,,H1,33841,17031,319.839,9.605,37.0635611,-80.7143856
51029,1501502,Buckingham County,Buckingham,VA,,,F,America/New_York,,H1,16869,7184,579.623,3.827,37.5722078,-78.5287073
51089,1502770,Henry County,Henry,VA,32300,,T,America/New_York,,H1,50760,25475,382.351,2.035,36.6847288,-79.9815187
53029,1513272,Island County,Island,WA,36020,,T,America/Los_Angeles,,H1,86510,42098,208.474,308.851,48.162897,-122.575263
53013,1513273,Columbia County,Columbia,WA,,,F,America/Los_Angeles,,H1,3980,2196,868.585,4.85,46.2974983,-117.9078422
53049,1513274,Pacific County,Pacific,WA,,,F,America/Los_Angeles,,H1,23396,16085,933.373,293.165,46.5514253,-123.7796674
53069,1513275,Wahkiakum County,Wahkiakum,WA,,,F,America/Los_Angeles,,H1,4476,2200,262.928,23.77,46.2911338,-123.4334699
53005,1513302,Benton County,Benton,WA,28420,,T,America/Los_Angeles,,H1,207560,80421,1700.128,59.573,46.239861,-119.5111272
53043,1514052,Lincoln County,Lincoln,WA,,,F,America/Los_Angeles,,H1,11036,5785,2310.599,29.059,47.5762161,-118.418729
53015,1529156,Cowlitz County,Cowlitz,WA,31020,,T,America/Los_Angeles,,H1,110621,45540,1141.159,25.272,46.1932195,-122.6809745
53051,1529157,Pend Oreille County,Pend Oreille,WA,,,F,America/Los_Angeles,,H1,13570,7993,1400.245,25.254,48.5323187,-117.2740016
53053,1529159,Pierce County,Pierce,WA,42660,45104,T,America/Los_Angeles,,H1,918993,360816,1667.979,137.482,47.0376054,-122.1372228
53039,1529219,Klickitat County,Klickitat,WA,,,F,America/Los_Angeles,,H1,22798,10602,1871.636,32.792,45.8738054,-120.7892073
53059,1529220,Skamania County,Skamania,WA,38900,,F,America/Los_Angeles,,H1,12118,5830,1658.268,28.312,46.0229947,-121.9147802
53045,1529221,Mason County,Mason,WA,43220,,T,America/Los_Angeles,,H1,66053,33461,959.553,91.49,47.3505351,-123.1830098
53061,1529222,Snohomish County,Snohomish,WA,42660,21794,T,America/Los_Angeles,,H1,828337,323438,2086.515,109.238,48.0460953,-121.7223467
53035,1529223,Kitsap County,Kitsap,WA,14740,,T,America/Los_Angeles,,H1,275411,113930,395.111,170.72,47.6396466,-122.6491764
53073,1529224,Whatcom County,Whatcom,WA,13380,,T,America/Los_Angeles,,H1,226523,100394,2107.949,396.925,48.8296162,-121.8728131
53063,1529225,Spokane County,Spokane,WA,44060,,T,America/Los_Angeles,,H1,538711,225044,1764.224,16.76,47.6207525,-117.4039717
53067,1529226,Thurston County,Thurston,WA,36500,,T,America/Los_Angeles,,H1,294272,121682,722.501,51.589,46.9296269,-122.8322937
53009,1531341,Clallam County,Clallam,WA,38820,,T,America/Los_Angeles,,H1,77333,37994,1738.773,930.244,48.1102917,-123.9342139
53057,1531402,Skagit County,Skagit,WA,34580,,T,America/Los_Angeles,,H1,129480,55875,1730.231,186.804,48.4820761,-121.8016068
53001,1531601,Adams County,Adams,WA,36830,,T,America/Los_Angeles,,H1,20557,6774,1924.989,4.813,46.9833438,-118.5606331
53017,1531818,Douglas County,Douglas,WA,48300,,T,America/Los_Angeles,,H1,43189,17438,1819.244,29.559,47.7361089,-119.6917746
53071,1531819,Walla Walla County,Walla Walla,WA,47460,,T,America/Los_Angeles,,H1,62150,25032,1270.033,28.932,46.2298432,-118.4784031
53011,1531820,Clark County,Clark,WA,38900,,T,America/Los_Angeles,,H1,504091,196557,628.499,27.099,45.7791446,-122.482578
53019,1531821,Ferry County,Ferry,WA,,,F,America/Los_Angeles,,H1,7260,4100,2203.241,54.168,48.4701453,-118.5165862
53021,1531822,Franklin County,Franklin,WA,28420,,T,America/Los_Angeles,,H1,96692,29806,1241.596,23.363,46.5347308,-118.8988424
53027,1531823,Grays Harbor County,Grays Harbor,WA,10140,,T,America/Los_Angeles,,H1,75672,36204,1901.463,322.14,47.1444091,-123.8286208
53025,1531924,Grant County,Grant,WA,34180,,T,America/Los_Angeles,,H1,99145,38851,2679.547,111.9,47.2056647,-119.4517617
53037,1531926,Kittitas County,Kittitas,WA,21260,,T,America/Los_Angeles,,H1,44424,23918,2297.272,35.717,47.1242662,-120.6796832
53041,1531927,Lewis County,Lewis,WA,16500,,T,America/Los_Angeles,,H1,82663,35604,2402.782,33.564,46.5777682,-122.3926383
53047,1531928,Okanogan County,Okanogan,WA,,,F,America/Los_Angeles,,H1,42336,21917,5266.193,46.5,48.5487153,-119.7408564
53077,1531929,Yakima County,Yakima,WA,49420,,T,America/Los_Angeles,,H1,256143,90660,4294.512,15.903,46.4570264,-120.7384904
53065,1531930,Stevens County,Stevens,WA,44060,,F,America/Los_Angeles,,H1,46774,22312,2477.103,62.909,48.3991067,-117.8551937
53055,1531931,San Juan County,San Juan,WA,,,F,America/Los_Angeles,,H1,18001,13851,173.914,446.904,48.5631855,-122.9775124
53007,1531932,Chelan County,Chelan,WA,48300,,T,America/Los_Angeles,,H1,79076,37581,2921.178,73.226,47.8692071,-120.6189735
53033,1531933,King County,King,WA,42660,42644,T,America/Los_Angeles,,H1,2254371,972821,2115.736,191.716,47.4909232,-121.8359517
53031,1531936,Jefferson County,Jefferson,WA,39040,,T,America/Los_Angeles,,H1,33006,19148,1803.728,384.169,47.7764367,-123.5764738
53023,1533500,Garfield County,Garfield,WA,,,F,America/Los_Angeles,,H1,2310,1202,710.835,7.45,46.4315588,-117.5451693
53075,1533501,Whitman County,Whitman,WA,39420,,T,America/Los_Angeles,,H1,47141,20974,2159.262,18.628,46.901202,-117.5230577
53003,1533502,Asotin County,Asotin,WA,30300,,T,America/Los_Angeles,,H1,22370,10109,636.075,4.36,46.191801,-117.203075
54003,1550008,Berkeley County,Berkeley,WV,25180,,T,America/New_York,,H1,123283,51292,321.147,0.41,39.4640665,-78.0275429
54005,1550009,Boone County,Boone,WV,16620,,F,America/New_York,,H1,21705,10205,502.37,1.663,38.0229966,-81.7112126
54007,1550010,Braxton County,Braxton,WV,,,F,America/New_York,,H1,12505,6318,510.735,5.539,38.6998727,-80.7192881
54011,1550012,Cabell County,Cabell,WV,26580,,T,America/New_York,,H1,93965,46101,281.024,6.993,38.4202969,-82.2417167
54015,1550014,Clay County,Clay,WV,16620,,F,America/New_York,,H1,8049,3957,341.939,1.877,38.462532,-81.0750875
54037,1550025,Jefferson County,Jefferson,WV,47900,11694,F,America/New_York,,H1,58043,23918,209.296,2.375,39.3076166,-77.862736
54039,1550026,Kanawha County,Kanawha,WV,16620,,T,America/New_York,,H1,179895,90524,901.714,9.288,38.3365517,-81.5281023
54041,1550027,Lewis County,Lewis,WV,,,F,America/New_York,,H1,16920,8203,386.93,2.717,38.9958677,-80.5021593
54043,1550028,Lincoln County,Lincoln,WV,,,F,America/New_York,,H1,20410,9583,437.093,1.565,38.1753393,-82.0703918
54045,1550029,Logan County,Logan,WV,,,F,America/New_York,,H1,32350,14864,452.88,1.833,37.8315084,-81.9353213
54059,1550036,Mingo County,Mingo,WV,,,F,America/New_York,,H1,23466,11602,423.14,0.841,37.726404,-82.1347612
54061,1550037,Monongalia County,Monongalia,WV,34060,,T,America/New_York,,H1,105988,49565,360.092,5.788,39.6302839,-80.0465442
54067,1550040,Nicholas County,Nicholas,WV,,,F,America/New_York,,H1,24624,12547,646.846,7.56,38.2917015,-80.7993281
54071,1550042,Pendleton County,Pendleton,WV,,,F,America/New_York,,H1,6156,3757,696.05,2.096,38.6807284,-79.3508936
54075,1550044,Pocahontas County,Pocahontas,WV,,,F,America/New_York,,H1,7940,6925,940.239,1.581,38.3317953,-80.0077525
54079,1550046,Putnam County,Putnam,WV,26580,,T,America/New_York,,H1,57347,24805,345.679,4.72,38.5086168,-81.9089929
54081,1550047,Raleigh County,Raleigh,WV,13220,,T,America/New_York,,H1,74303,34708,605.374,3.988,37.7713644,-81.2486358
54083,1550048,Randolph County,Randolph,WV,21180,,T,America/New_York,,H1,28005,13120,1039.7,0.258,38.7747231,-79.8757956
54087,1550050,Roane County,Roane,WV,,,F,America/New_York,,H1,14027,7174,483.563,0.156,38.7140256,-81.3483495
54099,1550056,Wayne County,Wayne,WV,26580,,T,America/New_York,,H1,38933,18280,506.005,6.107,38.1459487,-82.4269496
54101,1550057,Webster County,Webster,WV,,,F,America/New_York,,H1,8362,4436,553.47,2.759,38.4947373,-80.4218731
54109,1550061,Wyoming County,Wyoming,WV,,,F,America/New_York,,H1,21237,10010,499.47,2.349,37.6096118,-81.5491772
54025,1557518,Greenbrier County,Greenbrier,WV,,,F,America/New_York,,H1,32995,17923,1019.823,4.696,37.9469326,-80.4529547
54055,1557645,Mercer County,Mercer,WV,14140,,T,America/New_York,,H1,59530,29375,418.962,1.715,37.405515,-81.1114445
54063,1557702,Monroe County,Monroe,WV,,,F,America/New_York,,H1,12438,6299,472.754,0.887,37.5603718,-80.550554
54089,1557805,Summers County,Summers,WV,,,F,America/New_York,,H1,11985,6598,360.588,7.136,37.6558701,-80.8585747
54065,1557950,Morgan County,Morgan,WV,25180,,F,America/New_York,,H1,17237,9164,229.073,0.541,39.5604331,-78.2577317
54009,1558262,Brooke County,Brooke,WV,48260,,T,America/New_York,,H1,22349,10721,89.196,3.372,40.2738181,-80.5764203
54077,1558642,Preston County,Preston,WV,34060,,F,America/New_York,,H1,34206,15175,648.814,2.575,39.4692969,-79.668162
54035,1559963,Jackson County,Jackson,WV,,,F,America/New_York,,H1,27868,12925,464.359,7.27,38.8344683,-81.6747943
54019,1560095,Fayette County,Fayette,WV,13220,,T,America/New_York,,H1,40545,19227,661.558,6.687,38.0287751,-81.0811564
54053,1560254,Mason County,Mason,WV,,,F,America/New_York,,H1,25488,12217,430.768,13.948,38.7697358,-82.026538
54107,1560558,Wood County,Wood,WV,37620,,T,America/New_York,,H1,84272,40287,366.5,10.267,39.2111317,-81.5149653
54029,1560574,Hancock County,Hancock,WV,48260,,T,America/New_York,,H1,28907,14240,82.61,5.358,40.5218545,-80.5738922
55001,1581060,Adams County,Adams,WI,,,F,America/Chicago,,H1,20730,16789,645.646,41.834,43.9695395,-89.7703977
55003,1581061,Ashland County,Ashland,WI,,,F,America/Chicago,,H1,16041,9415,1044.97,1247.391,46.7007124,-90.5645054
55005,1581062,Barron County,Barron,WI,39960,,T,America/Chicago,,H1,46683,23846,863.053,26.71,45.4237233,-91.848312
55007,1581063,Bayfield County,Bayfield,WI,,,F,America/Chicago,,H1,16214,13243,1477.881,563.819,46.6354343,-91.1806847
55009,1581064,Brown County,Brown,WI,24580,,T,America/Chicago,,H1,268393,113199,530.092,85.642,44.4743289,-87.992859
55011,1581065,Buffalo County,Buffalo,WI,,,F,America/Chicago,,H1,13329,6523,675.791,33.803,44.3798322,-91.7544697
55013,1581066,Burnett County,Burnett,WI,,,F,America/Chicago,,H1,16561,15279,821.596,58.628,45.8627175,-92.3675652
55015,1581067,Calumet County,Calumet,WI,11540,,T,America/Chicago,,H1,52361,21776,318.25,78.827,44.0816035,-88.218058
55017,1581068,Chippewa County,Chippewa,WI,20740,,T,America/Chicago,,H1,66254,28784,1008.355,32.909,45.069408,-91.279886
