GEOID,Short Name,Full Name,State,DMA Code,Time Zone,FIPS Class
15009,Maui,Maui County,HI,744,Pacific/Honolulu,H1
16065,Madison,Madison County,ID,758,America/Boise,H1
16067,Minidoka,Minidoka County,ID,760,America/Boise,H1
16075,Payette,Payette County,ID,757,America/Boise,H1
16077,Power,Power County,ID,758,America/Boise,H1
16001,Ada,Ada County,ID,757,America/Boise,H1
16003,Adams,Adams County,ID,757,America/Boise,H1
16007,Bear Lake,Bear Lake County,ID,770,America/Boise,H1
16005,Bannock,Bannock County,ID,758,America/Boise,H1
16015,Boise,Boise County,ID,757,America/Boise,H1
16017,Bonner,Bonner County,ID,881,America/Los_Angeles,H1
16021,Boundary,Boundary County,ID,881,America/Los_Angeles,H1
16009,Benewah,Benewah County,ID,881,America/Los_Angeles,H1
16029,Caribou,Caribou County,ID,758,America/Boise,H1
16019,Bonneville,Bonneville County,ID,758,America/Boise,H1
16043,Fremont,Fremont County,ID,758,America/Boise,H1
16047,Gooding,Gooding County,ID,760,America/Boise,H1
16045,Gem,Gem County,ID,757,America/Boise,H1
16041,Franklin,Franklin County,ID,770,America/Boise,H1
16057,Latah,Latah County,ID,881,America/Los_Angeles,H1
16061,Lewis,Lewis County,ID,881,America/Los_Angeles,H1
16063,Lincoln,Lincoln County,ID,760,America/Boise,H1
16055,Kootenai,Kootenai County,ID,881,America/Los_Angeles,H1
16053,Jerome,Jerome County,ID,760,America/Boise,H1
16013,Blaine,Blaine County,ID,760,America/Boise,H1
16035,Clearwater,Clearwater County,ID,881,America/Los_Angeles,H1
16031,Cassia,Cassia County,ID,760,America/Boise,H1
16049,Idaho,Idaho County,ID,881,America/Los_Angeles,H1
16081,Teton,Teton County,ID,758,America/Boise,H1
16083,Twin Falls,Twin Falls County,ID,760,America/Boise,H1
16069,Nez Perce,Nez Perce County,ID,881,America/Los_Angeles,H1
16027,Canyon,Canyon County,ID,757,America/Boise,H1
16025,Camas,Camas County,ID,757,America/Boise,H1
16051,Jefferson,Jefferson County,ID,758,America/Boise,H1
16059,Lemhi,Lemhi County,ID,758,America/Boise,H1
16033,Clark,Clark County,ID,758,America/Boise,H1
16085,Valley,Valley County,ID,757,America/Boise,H1
16087,Washington,Washington County,ID,757,America/Boise,H1
16037,Custer,Custer County,ID,758,America/Boise,H1
16071,Oneida,Oneida County,ID,770,America/Boise,H1
16073,Owyhee,Owyhee County,ID,757,America/Boise,H1
16039,Elmore,Elmore County,ID,757,America/Boise,H1
16011,Bingham,Bingham County,ID,758,America/Boise,H1
16023,Butte,Butte County,ID,758,America/Boise,H1
17037,DeKalb,DeKalb County,IL,602,America/Chicago,H1
17043,DuPage,Du Page County,IL,602,America/Chicago,H1
17099,LaSalle,LaSalle County,IL,602,America/Chicago,H1
17001,Adams,Adams County,IL,717,America/Chicago,H1
17003,Alexander,Alexander County,IL,632,America/Chicago,H1
17005,Bond,Bond County,IL,609,America/Chicago,H1
17007,Boone,Boone County,IL,610,America/Chicago,H1
17009,Brown,Brown County,IL,717,America/Chicago,H1
17011,Bureau,Bureau County,IL,682,America/Chicago,H1
17013,Calhoun,Calhoun County,IL,609,America/Chicago,H1
17015,Carroll,Carroll County,IL,682,America/Chicago,H1
17017,Cass,Cass County,IL,648,America/Chicago,H1
17019,Champaign,Champaign County,IL,648,America/Chicago,H1
17021,Christian,Christian County,IL,648,America/Chicago,H1
17023,Clark,Clark County,IL,581,America/Chicago,H1
17025,Clay,Clay County,IL,581,America/Chicago,H1
17027,Clinton,Clinton County,IL,609,America/Chicago,H1
17029,Coles,Coles County,IL,648,America/Chicago,H1
17033,Crawford,Crawford County,IL,581,America/Chicago,H1
17035,Cumberland,Cumberland County,IL,648,America/Chicago,H1
17041,Douglas,Douglas County,IL,648,America/Chicago,H1
17045,Edgar,Edgar County,IL,648,America/Chicago,H1
17047,Edwards,Edwards County,IL,649,America/Chicago,H1
17049,Effingham,Effingham County,IL,648,America/Chicago,H1
17051,Fayette,Fayette County,IL,609,America/Chicago,H1
17053,Ford,Ford County,IL,648,America/Chicago,H1
17055,Franklin,Franklin County,IL,632,America/Chicago,H1
17057,Fulton,Fulton County,IL,682,America/Chicago,H1
17059,Gallatin,Gallatin County,IL,632,America/Chicago,H1
17061,Greene,Greene County,IL,609,America/Chicago,H1
17063,Grundy,Grundy County,IL,602,America/Chicago,H1
17065,Hamilton,Hamilton County,IL,632,America/Chicago,H1
17067,Hancock,Hancock County,IL,717,America/Chicago,H1
17069,Hardin,Hardin County,IL,632,America/Chicago,H1
17071,Henderson,Henderson County,IL,682,America/Chicago,H1
17073,Henry,Henry County,IL,682,America/Chicago,H1
17075,Iroquois,Iroquois County,IL,648,America/Chicago,H1
17077,Jackson,Jackson County,IL,632,America/Chicago,H1
17079,Jasper,Jasper County,IL,581,America/Chicago,H1
17081,Jefferson,Jefferson County,IL,632,America/Chicago,H1
17083,Jersey,Jersey County,IL,609,America/Chicago,H1
17085,Jo Daviess,Jo Daviess County,IL,682,America/Chicago,H1
17087,Johnson,Johnson County,IL,632,America/Chicago,H1
17089,Kane,Kane County,IL,602,America/Chicago,H1
17091,Kankakee,Kankakee County,IL,602,America/Chicago,H1
17093,Kendall,Kendall County,IL,602,America/Chicago,H1
17095,Knox,Knox County,IL,682,America/Chicago,H1
17101,Lawrence,Lawrence County,IL,581,America/Chicago,H1
17103,Lee,Lee County,IL,610,America/Chicago,H1
17105,Livingston,Livingston County,IL,675,America/Chicago,H1
17107,Logan,Logan County,IL,648,America/Chicago,H1
17115,Macon,Macon County,IL,648,America/Chicago,H1
17117,Macoupin,Macoupin County,IL,609,America/Chicago,H1
17119,Madison,Madison County,IL,609,America/Chicago,H1
17121,Marion,Marion County,IL,609,America/Chicago,H1
17123,Marshall,Marshall County,IL,675,America/Chicago,H1
17125,Mason,Mason County,IL,675,America/Chicago,H1
17129,Menard,Menard County,IL,648,America/Chicago,H1
17137,Morgan,Morgan County,IL,648,America/Chicago,H1
17147,Piatt,Piatt County,IL,648,America/Chicago,H1
17151,Pope,Pope County,IL,632,America/Chicago,H1
17155,Putnam,Putnam County,IL,675,America/Chicago,H1
17159,Richland,Richland County,IL,581,America/Chicago,H1
17161,Rock Island,Rock Island County,IL,682,America/Chicago,H1
17165,Saline,Saline County,IL,632,America/Chicago,H1
17171,Scott,Scott County,IL,717,America/Chicago,H1
17175,Stark,Stark County,IL,675,America/Chicago,H1
17185,Wabash,Wabash County,IL,649,America/Chicago,H1
17191,Wayne,Wayne County,IL,649,America/Chicago,H1
17193,White,White County,IL,649,America/Chicago,H1
17039,De Witt,De Witt County,IL,648,America/Chicago,H1
18131,Pulaski,Pulaski County,IN,588,America/Indiana/Winamac,H1
18135,Randolph,Randolph County,IN,527,America/Indiana/Indianapolis,H1
18139,Rush,Rush County,IN,527,America/Indiana/Indianapolis,H1
18173,Warrick,Warrick County,IN,649,America/Chicago,H1
18177,Wayne,Wayne County,IN,542,America/Indiana/Indianapolis,H1
18179,Wells,Wells County,IN,509,America/Indiana/Indianapolis,H1
18181,White,White County,IN,527,America/Indiana/Indianapolis,H1
18017,Cass,Cass County,IN,527,America/Indiana/Indianapolis,H1
18019,Clark,Clark County,IN,529,America/Kentucky/Louisville,H1
18021,Clay,Clay County,IN,581,America/Indiana/Indianapolis,H1
18023,Clinton,Clinton County,IN,527,America/Indiana/Indianapolis,H1
18027,Daviess,Daviess County,IN,581,America/Indiana/Vincennes,H1
18029,Dearborn,Dearborn County,IN,515,America/New_York,H1
18031,Decatur,Decatur County,IN,527,America/Indiana/Indianapolis,H1
18033,DeKalb,DeKalb County,IN,509,America/Indiana/Indianapolis,H1
18035,Delaware,Delaware County,IN,527,America/Indiana/Indianapolis,H1
18039,Elkhart,Elkhart County,IN,588,America/Indiana/Indianapolis,H1
18041,Fayette,Fayette County,IN,527,America/Indiana/Indianapolis,H1
18043,Floyd,Floyd County,IN,529,America/Kentucky/Louisville,H1
18045,Fountain,Fountain County,IN,527,America/Indiana/Indianapolis,H1
18047,Franklin,Franklin County,IN,515,America/Indiana/Indianapolis,H1
18049,Fulton,Fulton County,IN,588,America/Indiana/Indianapolis,H1
18051,Gibson,Gibson County,IN,649,America/Chicago,H1
18053,Grant,Grant County,IN,527,America/Indiana/Indianapolis,H1
18057,Hamilton,Hamilton County,IN,527,America/Indiana/Indianapolis,H1
18059,Hancock,Hancock County,IN,527,America/Indiana/Indianapolis,H1
18063,Hendricks,Hendricks County,IN,527,America/Indiana/Indianapolis,H1
18065,Henry,Henry County,IN,527,America/Indiana/Indianapolis,H1
18067,Howard,Howard County,IN,527,America/Indiana/Indianapolis,H1
18069,Huntington,Huntington County,IN,509,America/Indiana/Indianapolis,H1
18075,Jay,Jay County,IN,509,America/Indiana/Indianapolis,H1
18077,Jefferson,Jefferson County,IN,529,America/Indiana/Indianapolis,H1
18079,Jennings,Jennings County,IN,529,America/Indiana/Indianapolis,H1
18081,Johnson,Johnson County,IN,527,America/Indiana/Indianapolis,H1
18083,Knox,Knox County,IN,581,America/Indiana/Vincennes,H1
18085,Kosciusko,Kosciusko County,IN,588,America/Indiana/Indianapolis,H1
18087,LaGrange,LaGrange County,IN,588,America/Indiana/Indianapolis,H1
18183,Whitley,Whitley County,IN,509,America/Indiana/Indianapolis,H1
18095,Madison,Madison County,IN,527,America/Indiana/Indianapolis,H1
18097,Marion,Marion County,IN,527,America/Indiana/Indianapolis,H6
18099,Marshall,Marshall County,IN,588,America/Indiana/Indianapolis,H1
18103,Miami,Miami County,IN,527,America/Indiana/Indianapolis,H1
18107,Montgomery,Montgomery County,IN,527,America/Indiana/Indianapolis,H1
18109,Morgan,Morgan County,IN,527,America/Indiana/Indianapolis,H1
18111,Newton,Newton County,IN,602,America/Chicago,H1
18113,Noble,Noble County,IN,509,America/Indiana/Indianapolis,H1
18115,Ohio,Ohio County,IN,515,America/New_York,H1
18119,Owen,Owen County,IN,581,America/Indiana/Indianapolis,H1
18121,Parke,Parke County,IN,581,America/Indiana/Indianapolis,H1
18125,Pike,Pike County,IN,649,America/Indiana/Petersburg,H1
18127,Porter,Porter County,IN,602,America/Chicago,H1
18129,Posey,Posey County,IN,649,America/Chicago,H1
18133,Putnam,Putnam County,IN,527,America/Indiana/Indianapolis,H1
18137,Ripley,Ripley County,IN,515,America/Indiana/Indianapolis,H1
18143,Scott,Scott County,IN,529,America/Indiana/Indianapolis,H1
18145,Shelby,Shelby County,IN,527,America/Indiana/Indianapolis,H1
18147,Spencer,Spencer County,IN,649,America/Chicago,H1
18149,Starke,Starke County,IN,588,America/Indiana/Knox,H1
18151,Steuben,Steuben County,IN,509,America/Indiana/Indianapolis,H1
18153,Sullivan,Sullivan County,IN,581,America/Indiana/Indianapolis,H1
18155,Switzerland,Switzerland County,IN,515,America/Indiana/Vevay,H1
18157,Tippecanoe,Tippecanoe County,IN,582,America/Indiana/Indianapolis,H1
18159,Tipton,Tipton County,IN,527,America/Indiana/Indianapolis,H1
18161,Union,Union County,IN,515,America/Indiana/Indianapolis,H1
18163,Vanderburgh,Vanderburgh County,IN,649,America/Chicago,H1
18165,Vermillion,Vermillion County,IN,581,America/Indiana/Indianapolis,H1
18167,Vigo,Vigo County,IN,581,America/Indiana/Indianapolis,H1
18169,Wabash,Wabash County,IN,509,America/Indiana/Indianapolis,H1
18171,Warren,Warren County,IN,582,America/Indiana/Indianapolis,H1
18001,Adams,Adams County,IN,509,America/Indiana/Indianapolis,H1
18003,Allen,Allen County,IN,509,America/Indiana/Indianapolis,H1
18007,Benton,Benton County,IN,582,America/Indiana/Indianapolis,H1
18009,Blackford,Blackford County,IN,527,America/Indiana/Indianapolis,H1
18011,Boone,Boone County,IN,527,America/Indiana/Indianapolis,H1
18015,Carroll,Carroll County,IN,527,America/Indiana/Indianapolis,H1
18073,Jasper,Jasper County,IN,602,America/Chicago,H1
18089,Lake,Lake County,IN,602,America/Chicago,H1
18091,LaPorte,LaPorte County,IN,602,America/Chicago,H1
18175,Washington,Washington County,IN,529,America/Indiana/Indianapolis,H1
18025,Crawford,Crawford County,IN,529,America/Indiana/Marengo,H1
18037,Dubois,Dubois County,IN,649,America/Indiana/Vincennes,H1
18055,Greene,Greene County,IN,581,America/Indiana/Indianapolis,H1
18061,Harrison,Harrison County,IN,529,America/Kentucky/Louisville,H1
18071,Jackson,Jackson County,IN,529,America/Indiana/Indianapolis,H1
18101,Martin,Martin County,IN,581,America/Indiana/Vincennes,H1
18105,Monroe,Monroe County,IN,527,America/Indiana/Indianapolis,H1
18117,Orange,Orange County,IN,529,America/Indiana/Indianapolis,H1
18123,Perry,Perry County,IN,649,America/Indiana/Tell_City,H1
18005,Bartholomew,Bartholomew County,IN,527,America/Indiana/Indianapolis,H1
18013,Brown,Brown County,IN,527,America/Indiana/Indianapolis,H1
18093,Lawrence,Lawrence County,IN,527,America/Indiana/Indianapolis,H1
18141,Saint Joseph,Saint Joseph County,IN,588,America/Indiana/Indianapolis,H1
19001,Adair,Adair County,IA,679,America/Chicago,H1
19003,Adams,Adams County,IA,679,America/Chicago,H1
19005,Allamakee,Allamakee County,IA,637,America/Chicago,H1
19007,Appanoose,Appanoose County,IA,679,America/Chicago,H1
19009,Audubon,Audubon County,IA,679,America/Chicago,H1
19011,Benton,Benton County,IA,637,America/Chicago,H1
19013,Black Hawk,Black Hawk County,IA,637,America/Chicago,H1
19015,Boone,Boone County,IA,679,America/Chicago,H1
19017,Bremer,Bremer County,IA,637,America/Chicago,H1
19019,Buchanan,Buchanan County,IA,637,America/Chicago,H1
19021,Buena Vista,Buena Vista County,IA,624,America/Chicago,H1
19023,Butler,Butler County,IA,637,America/Chicago,H1
19025,Calhoun,Calhoun County,IA,679,America/Chicago,H1
19027,Carroll,Carroll County,IA,679,America/Chicago,H1
19029,Cass,Cass County,IA,652,America/Chicago,H1
19031,Cedar,Cedar County,IA,637,America/Chicago,H1
19033,Cerro Gordo,Cerro Gordo County,IA,611,America/Chicago,H1
19035,Cherokee,Cherokee County,IA,624,America/Chicago,H1
19037,Chickasaw,Chickasaw County,IA,637,America/Chicago,H1
19039,Clarke,Clarke County,IA,679,America/Chicago,H1
19043,Clayton,Clayton County,IA,637,America/Chicago,H1
19045,Clinton,Clinton County,IA,682,America/Chicago,H1
19047,Crawford,Crawford County,IA,652,America/Chicago,H1
19049,Dallas,Dallas County,IA,679,America/Chicago,H1
19051,Davis,Davis County,IA,631,America/Chicago,H1
19053,Decatur,Decatur County,IA,679,America/Chicago,H1
19055,Delaware,Delaware County,IA,637,America/Chicago,H1
19057,Des Moines,Des Moines County,IA,682,America/Chicago,H1
19059,Dickinson,Dickinson County,IA,624,America/Chicago,H1
19061,Dubuque,Dubuque County,IA,637,America/Chicago,H1
19063,Emmet,Emmet County,IA,624,America/Chicago,H1
19065,Fayette,Fayette County,IA,637,America/Chicago,H1
19067,Floyd,Floyd County,IA,611,America/Chicago,H1
19069,Franklin,Franklin County,IA,679,America/Chicago,H1
19071,Fremont,Fremont County,IA,652,America/Chicago,H1
19073,Greene,Greene County,IA,679,America/Chicago,H1
19075,Grundy,Grundy County,IA,637,America/Chicago,H1
19077,Guthrie,Guthrie County,IA,679,America/Chicago,H1
19079,Hamilton,Hamilton County,IA,679,America/Chicago,H1
19081,Hancock,Hancock County,IA,611,America/Chicago,H1
19083,Hardin,Hardin County,IA,679,America/Chicago,H1
19085,Harrison,Harrison County,IA,652,America/Chicago,H1
19087,Henry,Henry County,IA,682,America/Chicago,H1
19089,Howard,Howard County,IA,611,America/Chicago,H1
19091,Humboldt,Humboldt County,IA,679,America/Chicago,H1
19093,Ida,Ida County,IA,624,America/Chicago,H1
19095,Iowa,Iowa County,IA,637,America/Chicago,H1
19097,Jackson,Jackson County,IA,682,America/Chicago,H1
19099,Jasper,Jasper County,IA,679,America/Chicago,H1
19101,Jefferson,Jefferson County,IA,631,America/Chicago,H1
19103,Johnson,Johnson County,IA,637,America/Chicago,H1
19105,Jones,Jones County,IA,637,America/Chicago,H1
19107,Keokuk,Keokuk County,IA,637,America/Chicago,H1
19109,Kossuth,Kossuth County,IA,679,America/Chicago,H1
19111,Lee,Lee County,IA,717,America/Chicago,H1
19113,Linn,Linn County,IA,637,America/Chicago,H1
19115,Louisa,Louisa County,IA,682,America/Chicago,H1
19117,Lucas,Lucas County,IA,679,America/Chicago,H1
19119,Lyon,Lyon County,IA,725,America/Chicago,H1
19121,Madison,Madison County,IA,679,America/Chicago,H1
19123,Mahaska,Mahaska County,IA,679,America/Chicago,H1
19125,Marion,Marion County,IA,679,America/Chicago,H1
19127,Marshall,Marshall County,IA,679,America/Chicago,H1
19129,Mills,Mills County,IA,652,America/Chicago,H1
19131,Mitchell,Mitchell County,IA,611,America/Chicago,H1
19133,Monona,Monona County,IA,624,America/Chicago,H1
19135,Monroe,Monroe County,IA,679,America/Chicago,H1
19137,Montgomery,Montgomery County,IA,652,America/Chicago,H1
19139,Muscatine,Muscatine County,IA,682,America/Chicago,H1
19141,O'Brien,O'Brien County,IA,624,America/Chicago,H1
19143,Osceola,Osceola County,IA,725,America/Chicago,H1
19145,Page,Page County,IA,652,America/Chicago,H1
19147,Palo Alto,Palo Alto County,IA,624,America/Chicago,H1
19149,Plymouth,Plymouth County,IA,624,America/Chicago,H1
19151,Pocahontas,Pocahontas County,IA,679,America/Chicago,H1
19153,Polk,Polk County,IA,679,America/Chicago,H1
19155,Pottawattamie,Pottawattamie County,IA,652,America/Chicago,H1
19157,Poweshiek,Poweshiek County,IA,679,America/Chicago,H1
19159,Ringgold,Ringgold County,IA,679,America/Chicago,H1
19161,Sac,Sac County,IA,624,America/Chicago,H1
19163,Scott,Scott County,IA,682,America/Chicago,H1
19165,Shelby,Shelby County,IA,652,America/Chicago,H1
19167,Sioux,Sioux County,IA,624,America/Chicago,H1
19169,Story,Story County,IA,679,America/Chicago,H1
19171,Tama,Tama County,IA,637,America/Chicago,H1
19173,Taylor,Taylor County,IA,679,America/Chicago,H1
19175,Union,Union County,IA,679,America/Chicago,H1
19177,Van Buren,Van Buren County,IA,631,America/Chicago,H1
19179,Wapello,Wapello County,IA,631,America/Chicago,H1
19181,Warren,Warren County,IA,679,America/Chicago,H1
19183,Washington,Washington County,IA,637,America/Chicago,H1
19185,Wayne,Wayne County,IA,679,America/Chicago,H1
19187,Webster,Webster County,IA,679,America/Chicago,H1
19189,Winnebago,Winnebago County,IA,611,America/Chicago,H1
19191,Winneshiek,Winneshiek County,IA,637,America/Chicago,H1
19193,Woodbury,Woodbury County,IA,624,America/Chicago,H1
19195,Worth,Worth County,IA,611,America/Chicago,H1
19197,Wright,Wright County,IA,679,America/Chicago,H1
19041,Clay,Clay County,IA,624,America/Chicago,H1
20065,Graham,Graham County,KS,678,America/Chicago,H1
20191,Sumner,Sumner County,KS,678,America/Chicago,H1
20183,Smith,Smith County,KS,722,America/Chicago,H1
20001,Allen,Allen County,KS,603,America/Chicago,H1
20003,Anderson,Anderson County,KS,616,America/Chicago,H1
20005,Atchison,Atchison County,KS,616,America/Chicago,H1
20007,Barber,Barber County,KS,678,America/Chicago,H1
20009,Barton,Barton County,KS,678,America/Chicago,H1
20011,Bourbon,Bourbon County,KS,603,America/Chicago,H1
20013,Brown,Brown County,KS,605,America/Chicago,H1
20015,Butler,Butler County,KS,678,America/Chicago,H1
20017,Chase,Chase County,KS,678,America/Chicago,H1
20019,Chautauqua,Chautauqua County,KS,671,America/Chicago,H1
20021,Cherokee,Cherokee County,KS,603,America/Chicago,H1
20023,Cheyenne,Cheyenne County,KS,678,America/Chicago,H1
20025,Clark,Clark County,KS,678,America/Chicago,H1
20027,Clay,Clay County,KS,605,America/Chicago,H1
20029,Cloud,Cloud County,KS,605,America/Chicago,H1
