GNIS ID,GEOID,Name,State,FIPS Class,County GEOID,Latitude,Longitude
1086113,3904964570,Township of Prairie,OH,T1,39049,39.9383297,-83.1857979
1086114,3904971787,Township of Sharon,OH,T1,39049,40.0999681,-83.0131911
1086115,3904977714,Township of Truro,OH,T1,39049,39.9558893,-82.8081244
1086117,3904981242,Township of Washington,OH,T1,39049,40.1076545,-83.1489343
1086117,3904181242,Township of Washington,OH,T1,39041,40.1076545,-83.1489343
1086117,3915981242,Township of Washington,OH,T1,39159,40.1076545,-83.1489343
1086120,3905101728,Township of Amboy,OH,T1,39051,41.6879553,-83.9382063
1086121,3905114072,Township of Chesterfield,OH,T1,39051,41.6748757,-84.1697901
1086122,3905116126,Township of Clinton,OH,T1,39051,41.536864,-84.1720759
1086123,3905122442,Township of Dover,OH,T1,39051,41.6136451,-84.1713313
1086124,3905128294,Township of Franklin,OH,T1,39051,41.6128808,-84.3086764
1086125,3905129036,Township of Fulton,OH,T1,39051,41.6231427,-83.9383176
1086126,3905129876,Township of German,OH,T1,39051,41.5390957,-84.3006922
1086127,3905130940,Township of Gorham,OH,T1,39051,41.6731971,-84.3120103
1086128,3905162638,Township of Pike,OH,T1,39051,41.6220046,-84.0551742
1086129,3905168896,Township of Royalton,OH,T1,39051,41.685721,-84.0554782
1086130,3905175861,Township of Swan Creek,OH,T1,39051,41.5379657,-83.9408683
1086131,3905187024,Township of York,OH,T1,39051,41.5371891,-84.0569362
1086132,3905300422,Township of Addison,OH,T1,39053,38.8906524,-82.1782475
1086133,3905313946,Township of Cheshire,OH,T1,39053,38.9694797,-82.1577946
1086134,3905315462,Township of Clay,OH,T1,39053,38.7146902,-82.2215738
1086135,3905329218,Township of Gallipolis,OH,T1,39053,38.8233652,-82.1982869
1086136,3905331738,Township of Green,OH,T1,39053,38.8051506,-82.2854802
1086137,3905332074,Township of Greenfield,OH,T1,39053,38.8122632,-82.5190999
1086138,3905332760,Township of Guyan,OH,T1,39053,38.6296917,-82.311205
1086139,3905333824,Township of Harrison,OH,T1,39053,38.7174573,-82.3027731
1086140,3905336848,Township of Huntington,OH,T1,39053,38.987624,-82.3828955
1086141,3905352094,Township of Morgan,OH,T1,39053,38.9737403,-82.2707555
1086142,3905357974,Township of Ohio,OH,T1,39053,38.6312313,-82.2195591
1086143,3905361854,Township of Perry,OH,T1,39053,38.8114173,-82.4007763
1086144,3905365228,Township of Raccoon,OH,T1,39053,38.8996707,-82.3914814
1086145,3905374120,Township of Springfield,OH,T1,39053,38.8933118,-82.2777808
1086146,3905380584,Township of Walnut,OH,T1,39053,38.7249839,-82.4130331
1086147,3905502904,Township of Auburn,OH,T1,39055,41.3864079,-81.2444386
1086148,3905503590,Township of Bainbridge,OH,T1,39055,41.3862747,-81.3447365
1086149,3905510464,Township of Burton,OH,T1,39055,41.463305,-81.1450055
1086150,3905513561,Township of Chardon,OH,T1,39055,41.6090053,-81.2482622
1086151,3905513988,Township of Chester,OH,T1,39055,41.5352557,-81.3435691
1086152,3905515168,Township of Claridon,OH,T1,39055,41.5359557,-81.1452369
1086153,3905532914,Township of Hambden,OH,T1,39055,41.6063179,-81.1457955
1086154,3905536946,Township of Huntsburg,OH,T1,39055,41.5364412,-81.0516917
1086155,3905549714,Township of Middlefield,OH,T1,39055,41.4641415,-81.0485004
1086156,3905551842,Township of Montville,OH,T1,39055,41.60664,-81.051821
1086157,3905553340,Township of Munson,OH,T1,39055,41.5339753,-81.2448675
1086158,3905554292,Township of Newbury,OH,T1,39055,41.4626256,-81.2438985
1086159,3905559948,Township of Parkman,OH,T1,39055,41.3869139,-81.0513237
1086160,3905569232,Township of Russell,OH,T1,39055,41.4693195,-81.3418166
1086161,3905576628,Township of Thompson,OH,T1,39055,41.678161,-81.0525358
1086162,3905577574,Township of Troy,OH,T1,39055,41.3865643,-81.1450943
1086163,3905704220,Township of Bath,OH,T1,39057,39.8108384,-84.0175938
1086164,3905704724,Township of Beavercreek,OH,T1,39057,39.7276907,-84.0344082
1086165,3905710856,Township of Caesarscreek,OH,T1,39057,39.5931958,-83.8605119
1086166,3905712798,Township of Cedarville,OH,T1,39057,39.7409893,-83.7965982
1086168,3905738626,Township of Jefferson,OH,T1,39057,39.5837235,-83.7326748
1086169,3905749336,Township of Miami,OH,T1,39057,39.7956126,-83.8731346
1086170,3905754810,Township of New Jasper,OH,T1,39057,39.6548146,-83.8208714
1086171,3905768630,Township of Ross,OH,T1,39057,39.71916,-83.7019138
1086172,3905772473,Township of Silvercreek,OH,T1,39057,39.6421966,-83.7213584
1086173,3905774223,Township of Spring Valley,OH,T1,39057,39.6070814,-83.9861732
1086174,3905775201,Township of Sugarcreek,OH,T1,39057,39.6020569,-84.0829032
1086176,3905786786,Township of Xenia,OH,T1,39057,39.6455785,-83.909844
1086177,3905900282,Township of Adams,OH,T1,39059,40.0407102,-81.6754846
1086178,3905911003,Township of Cambridge,OH,T1,39059,40.0392653,-81.5822252
1086179,3905912938,Township of Center,OH,T1,39059,40.0291954,-81.4951881
1086180,3905937786,Township of Jackson,OH,T1,39059,39.9641558,-81.5665257
1086181,3905938640,Township of Jefferson,OH,T1,39059,40.1086409,-81.4833594
1086182,3905940838,Township of Knox,OH,T1,39059,40.114217,-81.6717797
1086183,3905943134,Township of Liberty,OH,T1,39059,40.1262321,-81.577306
1086184,3905944716,Township of Londonderry,OH,T1,39059,40.1273293,-81.2844112
1086185,3905946424,Township of Madison,OH,T1,39059,40.1060119,-81.3891752
1086186,3905950568,Township of Millwood,OH,T1,39059,39.9805863,-81.2965041
1086187,3905951380,Township of Monroe,OH,T1,39059,40.1815027,-81.4793866
1086188,3905959290,Township of Oxford,OH,T1,39059,40.0476295,-81.2876723
1086189,3905966698,Township of Richland,OH,T1,39059,39.9485138,-81.4429843
1086190,3905973986,Township of Spencer,OH,T1,39059,39.8807181,-81.6454276
1086191,3905979156,Township of Valley,OH,T1,39059,39.9143736,-81.5607372
1086192,3905981256,Township of Washington,OH,T1,39059,40.1787878,-81.38561
1086193,3905983664,Township of Westland,OH,T1,39059,39.9670894,-81.6795016
1086194,3905984616,Township of Wheeling,OH,T1,39059,40.1893943,-81.6012463
1086195,3905985708,Township of Wills,OH,T1,39059,40.0251614,-81.4015197
1086197,3906101980,Township of Anderson,OH,T1,39061,39.087285,-84.3533914
1086202,3906116616,Township of Colerain,OH,T1,39061,39.2541185,-84.6255589
1086203,3906116882,Township of Columbia,OH,T1,39061,39.1418039,-84.353684
1086204,3906119470,Township of Crosby,OH,T1,39061,39.2788007,-84.7144143
1086206,3906121504,Township of Delhi,OH,T1,39061,39.1029441,-84.6326545
1086212,3906131752,Township of Green,OH,T1,39061,39.168487,-84.6411314
1086214,3906133852,Township of Harrison,OH,T1,39061,39.2619188,-84.792013
1086220,3906149364,Township of Miami,OH,T1,39061,39.160455,-84.73851
1086230,3906174121,Township of Springfield,OH,T1,39061,39.2445621,-84.5247881
1086231,3906175973,Township of Sycamore,OH,T1,39061,39.2104553,-84.3809518
1086232,3906176028,Township of Symmes,OH,T1,39061,39.2575897,-84.3023933
1086235,3906184938,Township of Whitewater,OH,T1,39061,39.1986361,-84.7682397
1086238,3906301308,Township of Allen,OH,T1,39063,41.125364,-83.6499703
1086239,3906301644,Township of Amanda,OH,T1,39063,40.9508356,-83.5109881
1086240,3906306362,Township of Biglick,OH,T1,39063,41.0355037,-83.4779322
1086241,3906306838,Township of Blanchard,OH,T1,39063,41.0370465,-83.8229713
1086242,3906312392,Township of Cass,OH,T1,39063,41.1234625,-83.5736546
1086243,3906321462,Township of Delaware,OH,T1,39063,40.86236,-83.564691
1086244,3906323086,Township of Eagle,OH,T1,39063,40.9502034,-83.7081327
1086246,3906337800,Township of Jackson,OH,T1,39063,40.9499323,-83.6032023
1086247,3906343148,Township of Liberty,OH,T1,39063,41.0372041,-83.7181752
1086248,3906346438,Township of Madison,OH,T1,39063,40.8620563,-83.6515641
1086249,3906347698,Township of Marion,OH,T1,39063,41.0295687,-83.5781822
1086250,3906358632,Township of Orange,OH,T1,39063,40.863593,-83.8230662
1086251,3906363268,Township of Pleasant,OH,T1,39063,41.1244394,-83.8230529
1086252,3906364066,Township of Portage,OH,T1,39063,41.1245752,-83.7268207
1086253,3906378330,Township of Union,OH,T1,39063,40.9504545,-83.8230506
1086254,3906379408,Township of Van Buren,OH,T1,39063,40.8632807,-83.7276779
1086255,3906381284,Township of Washington,OH,T1,39063,41.1226613,-83.4780697
1086256,3906506866,Township of Blanchard,OH,T1,39065,40.7751033,-83.6141603
1086257,3906509848,Township of Buck,OH,T1,39065,40.607725,-83.6046764
1086258,3906513316,Township of Cessna,OH,T1,39065,40.7033729,-83.7040681
1086259,3906522736,Township of Dudley,OH,T1,39065,40.599782,-83.4787093
1086260,3906531024,Township of Goshen,OH,T1,39065,40.6785257,-83.4866875
1086261,3906532837,Township of Hale,OH,T1,39065,40.5353647,-83.5130862
1086262,3906537814,Township of Jackson,OH,T1,39065,40.7745323,-83.5365598
1086263,3906543162,Township of Liberty,OH,T1,39065,40.7761775,-83.8230872
1086264,3906545598,Township of Lynn,OH,T1,39065,40.6325536,-83.7062167
1086265,3906545920,Township of McDonald,OH,T1,39065,40.5915312,-83.7745325
1086266,3906547712,Township of Marion,OH,T1,39065,40.6916863,-83.8269201
1086267,3906563282,Township of Pleasant,OH,T1,39065,40.6845274,-83.5933643
1086268,3906568784,Township of Roundhead,OH,T1,39065,40.591485,-83.8481838
1086269,3906576198,Township of Taylor Creek,OH,T1,39065,40.5507117,-83.667437
1086270,3906581298,Township of Washington,OH,T1,39065,40.7760971,-83.7088781
1086271,3906702358,Township of Archer,OH,T1,39067,40.3286185,-81.0220763
1086272,3906702764,Township of Athens,OH,T1,39067,40.1948862,-81.0343604
1086273,3906710814,Township of Cadiz,OH,T1,39067,40.2605999,-81.0402403
1086274,3906728308,Township of Franklin,OH,T1,39067,40.335164,-81.2275705
1086275,3906728812,Township of Freeport,OH,T1,39067,40.200025,-81.2815118
1086276,3906729890,Township of German,OH,T1,39067,40.3877535,-80.9162781
1086277,3906731766,Township of Green,OH,T1,39067,40.3003958,-80.9230838
1086278,3906751394,Township of Monroe,OH,T1,39067,40.4004401,-81.2150838
1086279,3906751940,Township of Moorefield,OH,T1,39067,40.1996047,-81.1579966
1086280,3906756084,Township of North,OH,T1,39067,40.3976135,-81.1106774
1086281,3906757456,Township of Nottingham,OH,T1,39067,40.264595,-81.1637325
1086282,3906768994,Township of Rumley,OH,T1,39067,40.3941819,-81.0126535
1086283,3906772361,Township of Short Creek,OH,T1,39067,40.2053051,-80.9280441
1086284,3906774724,Township of Stock,OH,T1,39067,40.3325781,-81.1278133
1086285,3906781312,Township of Washington,OH,T1,39067,40.265982,-81.2779509
1086286,3906904052,Township of Bartlow,OH,T1,39069,41.2109784,-83.9395962
1086287,3906920016,Township of Damascus,OH,T1,39069,41.3793516,-83.9404306
1086288,3906927342,Township of Flatrock,OH,T1,39069,41.2970782,-84.1709768
1086289,3906928700,Township of Freedom,OH,T1,39069,41.4570215,-84.171698
1086290,3906933866,Township of Harrison,OH,T1,39069,41.3748566,-84.0562904
1086291,3906943176,Township of Liberty,OH,T1,39069,41.4469953,-84.0579481
1086292,3906947726,Township of Marion,OH,T1,39069,41.2103741,-84.0552423
1086293,3906951408,Township of Monroe,OH,T1,39069,41.297746,-84.0567232
1086294,3906953564,Township of Napoleon,OH,T1,39069,41.3845928,-84.1716297
1086295,3906963296,Township of Pleasant,OH,T1,39069,41.2096291,-84.1704464
1086296,3906966502,Township of Richfield,OH,T1,39069,41.2984625,-83.9408944
1086297,3906967062,Township of Ridgeville,OH,T1,39069,41.4567363,-84.2852435
1086298,3906981326,Township of Washington,OH,T1,39069,41.451436,-83.9420929
1086299,3907109736,Township of Brushcreek,OH,T1,39071,39.1122151,-83.4178192
1086300,3907115476,Township of Clay,OH,T1,39071,39.0728982,-83.8301267
1086301,3907118168,Township of Concord,OH,T1,39071,39.0603209,-83.6486825
1086302,3907122204,Township of Dodson,OH,T1,39071,39.2106175,-83.8092042
1086303,3907126026,Township of Fairfield,OH,T1,39071,39.3381475,-83.5522744
1086304,3907132970,Township of Hamer,OH,T1,39071,39.1536844,-83.7424068
1086305,3907137828,Township of Jackson,OH,T1,39071,39.0636435,-83.5322639
1086306,3907143190,Township of Liberty,OH,T1,39071,39.2121693,-83.5951335
1086307,3907146452,Township of Madison,OH,T1,39071,39.3336308,-83.428583
1086308,3907148034,Township of Marshall,OH,T1,39071,39.1455435,-83.4839079
1086309,3907155048,Township of New Market,OH,T1,39071,39.1525858,-83.6712006
1086310,3907159500,Township of Paint,OH,T1,39071,39.2323997,-83.4400944
1086311,3907161588,Township of Penn,OH,T1,39071,39.2916458,-83.6015051
1086312,3907169862,Township of Salem,OH,T1,39071,39.147723,-83.8217392
1086313,3907178344,Township of Union,OH,T1,39071,39.2573756,-83.7174171
1086314,3907181340,Township of Washington,OH,T1,39071,39.1216817,-83.5707289
1086315,3907184826,Township of Whiteoak,OH,T1,39071,39.0630333,-83.7471617
1086316,3907305578,Township of Benton,OH,T1,39073,39.4158189,-82.571911
1086317,3907326488,Township of Falls,OH,T1,39073,39.5396728,-82.4151279
1086318,3907330842,Township of Good Hope,OH,T1,39073,39.5762797,-82.5589584
1086319,3907331780,Township of Green,OH,T1,39073,39.5203746,-82.3333003
1086320,3907342056,Township of Laurel,OH,T1,39073,39.5029603,-82.5647036
1086321,3907347740,Township of Marion,OH,T1,39073,39.614713,-82.4365197
1086322,3907361868,Township of Perry,OH,T1,39073,39.5152171,-82.6794471
1086323,3907370142,Township of Salt Creek,OH,T1,39073,39.4146292,-82.6879968
1086324,3907374405,Township of Starr,OH,T1,39073,39.4313822,-82.3412389
1086325,3907380780,Township of Ward,OH,T1,39073,39.5146897,-82.2201973
1086326,3907381354,Township of Washington,OH,T1,39073,39.4375021,-82.4541538
1086327,3907505830,Township of Berlin,OH,T1,39075,40.5576533,-81.811036
1086328,3907515280,Township of Clark,OH,T1,39075,40.4806421,-81.7377299
1086329,3907533460,Township of Hardy,OH,T1,39075,40.5595351,-81.9211387
1086330,3907540194,Township of Killbuck,OH,T1,39075,40.4881959,-81.9870215
1086331,3907540852,Township of Knox,OH,T1,39075,40.5646166,-82.1390086
1086332,3907548692,Township of Mechanic,OH,T1,39075,40.484814,-81.8671378
1086333,3907551422,Township of Monroe,OH,T1,39075,40.5606459,-82.0314511
1086334,3907559514,Township of Paint,OH,T1,39075,40.6318908,-81.7099937
1086335,3907564584,Township of Prairie,OH,T1,39075,40.6316456,-81.936374
1086336,3907566712,Township of Richland,OH,T1,39075,40.4909592,-82.1128741
1086337,3907567286,Township of Ripley,OH,T1,39075,40.6315714,-82.0510744
1086338,3907570156,Township of Salt Creek,OH,T1,39075,40.6309033,-81.8198939
1086339,3907580626,Township of Walnut Creek,OH,T1,39075,40.5531635,-81.7131789
1086340,3907581368,Township of Washington,OH,T1,39075,40.6316723,-82.1635365
1086342,3907709148,Township of Bronson,OH,T1,39077,41.1763587,-82.5893821
1086343,3907715364,Township of Clarksfield,OH,T1,39077,41.1750313,-82.3915148
1086344,3907726040,Township of Fairfield,OH,T1,39077,41.1038233,-82.5870764
1086345,3907727216,Township of Fitchville,OH,T1,39077,41.1022547,-82.4880032
1086346,3907732102,Township of Greenfield,OH,T1,39077,41.1049905,-82.6857688
1086347,3907732382,Township of Greenwich,OH,T1,39077,41.0292051,-82.4831122
1086348,3907734258,Township of Hartland,OH,T1,39077,41.175665,-82.4898918
1086349,3907745514,Township of Lyme,OH,T1,39077,41.2498334,-82.7854995
1086350,3907754712,Township of New Haven,OH,T1,39077,41.0296583,-82.6780518
1086351,3907754922,Township of New London,OH,T1,39077,41.1017409,-82.3883522
1086353,3907757316,Township of Norwalk,OH,T1,39077,41.2517275,-82.5838296
1086354,3907757358,Township of Norwich,OH,T1,39077,41.1065197,-82.7846008
1086355,3907762246,Township of Peru,OH,T1,39077,41.1777588,-82.6887009
1086356,3907766810,Township of Richmond,OH,T1,39077,41.0323909,-82.782752
1086357,3907767006,Township of Ridgefield,OH,T1,39077,41.2509718,-82.6917276
1086358,3907767300,Township of Ripley,OH,T1,39077,41.030871,-82.5841308
1086359,3907772193,Township of Sherman,OH,T1,39077,41.1794213,-82.7873979
1086360,3907777158,Township of Townsend,OH,T1,39077,41.2487362,-82.492
1086361,3907780472,Township of Wakeman,OH,T1,39077,41.2482852,-82.3923629
1086363,3907907090,Township of Bloomfield,OH,T1,39079,38.9946701,-82.4982672
1086364,3907916336,Township of Coal,OH,T1,39079,39.1080073,-82.6105641
1086365,3907928322,Township of Franklin,OH,T1,39079,38.9802072,-82.616232
1086366,3907933040,Township of Hamilton,OH,T1,39079,38.8980757,-82.7197812
1086367,3907937856,Township of Jackson,OH,T1,39079,39.1611905,-82.7162672
1086368,3907938654,Township of Jefferson,OH,T1,39079,38.8922855,-82.6263152
1086369,3907943204,Township of Liberty,OH,T1,39079,39.0779853,-82.732
1086370,3907943442,Township of Lick,OH,T1,39079,39.0554685,-82.6014233
1086371,3907946466,Township of Madison,OH,T1,39079,38.9001707,-82.5089261
1086372,3907950624,Township of Milton,OH,T1,39079,39.0862179,-82.4828301
1086373,3907970856,Township of Scioto,OH,T1,39079,38.9882462,-82.737794
1086374,3907981382,Township of Washington,OH,T1,39079,39.1588851,-82.5947648
1086376,3908109750,Township of Brush Creek,OH,T1,39081,40.5698088,-80.8052378
1086377,3908119484,Township of Cross Creek,OH,T1,39081,40.3300951,-80.7049604
1086378,3908137534,Township of Island Creek,OH,T1,39081,40.4252816,-80.6826773
1086379,3908140866,Township of Knox,OH,T1,39081,40.4941282,-80.6787509
1086380,3908152990,Township of Mount Pleasant,OH,T1,39081,40.1797406,-80.8231815
1086381,3908168644,Township of Ross,OH,T1,39081,40.5050642,-80.8071211
1086382,3908169876,Township of Salem,OH,T1,39081,40.4245636,-80.8083531
1086383,3908170086,Township of Saline,OH,T1,39081,40.5513396,-80.6954596
1086384,3908172767,Township of Smithfield,OH,T1,39081,40.2461499,-80.8195115
1086385,3908174122,Township of Springfield,OH,T1,39081,40.4855607,-80.8974455
1086387,3908174615,Township of Steubenville,OH,T1,39081,40.3177849,-80.6251044
1086388,3908180878,Township of Warren,OH,T1,39081,40.1977517,-80.7196142
1086389,3908182180,Township of Wayne,OH,T1,39081,40.3353374,-80.814629
1086390,3908182698,Township of Wells,OH,T1,39081,40.262595,-80.6955955
1086391,3908305844,Township of Berlin,OH,T1,39083,40.5201342,-82.4994446
1086392,3908309470,Township of Brown,OH,T1,39083,40.5086097,-82.3188387
1086393,3908310590,Township of Butler,OH,T1,39083,40.3483072,-82.2364879
1086394,3908315504,Township of Clay,OH,T1,39083,40.2765993,-82.33076
1086395,3908316140,Township of Clinton,OH,T1,39083,40.3729747,-82.5167369
1086396,3908316686,Township of College,OH,T1,39083,40.3711836,-82.3956652
1086398,3908333880,Township of Harrison,OH,T1,39083,40.3500158,-82.3276791
1086399,3908335462,Township of Hilliar,OH,T1,39083,40.3111982,-82.6986849
1086400,3908336526,Township of Howard,OH,T1,39083,40.4233847,-82.3242014
1086401,3908337870,Township of Jackson,OH,T1,39083,40.2760567,-82.2390091
1086402,3908338668,Township of Jefferson,OH,T1,39083,40.5200451,-82.2276963
1086403,3908343218,Township of Liberty,OH,T1,39083,40.3793092,-82.5949868
1086404,3908349658,Township of Middlebury,OH,T1,39083,40.5203475,-82.5896848
1086405,3908350204,Township of Milford,OH,T1,39083,40.3068923,-82.6007076
1086406,3908350330,Township of Miller,OH,T1,39083,40.3025294,-82.5127745
1086407,3908351436,Township of Monroe,OH,T1,39083,40.4292312,-82.4136626
1086408,3908352108,Township of Morgan,OH,T1,39083,40.2803331,-82.4261147
1086409,3908352290,Township of Morris,OH,T1,39083,40.4500125,-82.5018357
1086411,3908362652,Township of Pike,OH,T1,39083,40.5072581,-82.4100341
1086412,3908363310,Township of Pleasant,OH,T1,39083,40.3455685,-82.4274099
1086413,3908378358,Township of Union,OH,T1,39083,40.4286267,-82.2330539
1086414,3908382194,Township of Wayne,OH,T1,39083,40.4512562,-82.5926491
1086415,3908518196,Township of Concord,OH,T1,39085,41.6695457,-81.2344979
1086422,3908542812,Township of Leroy,OH,T1,39085,41.6866663,-81.1419067
1086423,3908546494,Township of Madison,OH,T1,39085,41.9776015,-81.0566231
1086429,3908559430,Township of Painesville,OH,T1,39085,41.9664689,-81.2403925
1086430,3908561896,Township of Perry,OH,T1,39085,41.9777518,-81.1484296
1086438,3908700562,Township of Aid,OH,T1,39087,38.6411985,-82.5374814
1086439,3908721084,Township of Decatur,OH,T1,39087,38.7156146,-82.6428489
1086440,3908724822,Township of Elizabeth,OH,T1,39087,38.6329708,-82.6789216
1086441,3908726782,Township of Fayette,OH,T1,39087,38.4523742,-82.5307298
1086442,3908733054,Township of Hamilton,OH,T1,39087,38.5725168,-82.745279
1086443,3908742154,Township of Lawrence,OH,T1,39087,38.5577244,-82.5385409
1086444,3908748174,Township of Mason,OH,T1,39087,38.6345009,-82.4173982
1086445,3908761910,Township of Perry,OH,T1,39087,38.4932962,-82.5873892
1086446,3908768280,Township of Rome,OH,T1,39087,38.516439,-82.3356759
1086447,3908776031,Township of Symmes,OH,T1,39087,38.7289575,-82.5312096
1086448,3908778372,Township of Union,OH,T1,39087,38.4656097,-82.4350071
1086449,3908778974,Township of Upper,OH,T1,39087,38.5470349,-82.6523873
1086450,3908781396,Township of Washington,OH,T1,39087,38.8032877,-82.6173637
1086451,3908786002,Township of Windsor,OH,T1,39087,38.5462646,-82.4248367
1086452,3908905494,Township of Bennington,OH,T1,39089,40.232373,-82.6067715
1086453,3908907944,Township of Bowling Green,OH,T1,39089,39.935582,-82.3096049
1086454,3908910366,Township of Burlington,OH,T1,39089,40.2266269,-82.513197
1086455,3908924332,Township of Eden,OH,T1,39089,40.2052963,-82.3240469
1086456,3908925690,Township of Etna,OH,T1,39089,39.9538593,-82.6947639
1086457,3908926530,Township of Fallsbury,OH,T1,39089,40.2045604,-82.233156
1086458,3908928336,Township of Franklin,OH,T1,39089,39.9917122,-82.3381707
1086459,3908931416,Township of Granville,OH,T1,39089,40.0771927,-82.5238426
1086460,3908933299,Township of Hanover,OH,T1,39089,40.0600835,-82.2399545
1086461,3908933894,Township of Harrison,OH,T1,39089,39.9987706,-82.6170724
1086462,3908934188,Township of Hartford,OH,T1,39089,40.2367148,-82.7042591
1086464,3908936316,Township of Hopewell,OH,T1,39089,39.9876681,-82.2443409
1086465,3908939102,Township of Jersey,OH,T1,39089,40.0861943,-82.7152629
1086466,3908943232,Township of Liberty,OH,T1,39089,40.1566503,-82.6126329
1086467,3908943456,Township of Licking,OH,T1,39089,39.9736421,-82.4228242
1086469,3908946116,Township of McKean,OH,T1,39089,40.1519841,-82.5175135
1086470,3908946508,Township of Madison,OH,T1,39089,40.0646526,-82.3302258
1086471,3908948132,Township of Mary Ann,OH,T1,39089,40.1356714,-82.3277633
1086472,3908951450,Township of Monroe,OH,T1,39089,40.1611934,-82.7098628
1086474,3908954054,Township of Newark,OH,T1,39089,40.090973,-82.4669865
1086475,3908955580,Township of Newton,OH,T1,39089,40.144222,-82.422347
1086477,3908961924,Township of Perry,OH,T1,39089,40.1327147,-82.2360275
1086478,3908969456,Township of Saint Albans,OH,T1,39089,40.0816751,-82.6185
1086479,3908978400,Township of Union,OH,T1,39089,39.9794658,-82.5255293
1086480,3908981410,Township of Washington,OH,T1,39089,40.210029,-82.4161479
1086481,3909107118,Township of Bloomfield,OH,T1,39091,40.409709,-83.9619026
1086482,3909107552,Township of Bokescreek,OH,T1,39091,40.4557414,-83.5671894
1086483,3909133908,Township of Harrison,OH,T1,39091,40.3726052,-83.8185364
1086484,3909138682,Township of Jefferson,OH,T1,39091,40.357245,-83.6758441
1086485,3909141286,Township of Lake,OH,T1,39091,40.3750578,-83.7519558
1086486,3909143246,Township of Liberty,OH,T1,39091,40.2893511,-83.7651803
1086487,3909145682,Township of McArthur,OH,T1,39091,40.4396077,-83.794217
1086488,3909149378,Township of Miami,OH,T1,39091,40.2927002,-83.9448026
1086489,3909151464,Township of Monroe,OH,T1,39091,40.2757879,-83.6843523
1086490,3909161938,Township of Perry,OH,T1,39091,40.3533574,-83.5781202
1086491,3909163324,Township of Pleasant,OH,T1,39091,40.3411292,-83.9381882
1086492,3909166740,Township of Richland,OH,T1,39091,40.496821,-83.7922195
1086493,3909169134,Township of Rushcreek,OH,T1,39091,40.4599203,-83.6655123
1086494,3909174780,Township of Stokes,OH,T1,39091,40.4946491,-83.9356019
1086495,3909178414,Township of Union,OH,T1,39091,40.2995819,-83.8326145
1086496,3909181424,Township of Washington,OH,T1,39091,40.419385,-83.8911341
1086497,3909188042,Township of Zane,OH,T1,39091,40.2700062,-83.5865294
1086499,3909301812,Township of Amherst,OH,T1,39093,41.3772648,-82.2101014
1086502,3909308770,Township of Brighton,OH,T1,39093,41.1698481,-82.3052706
1086503,3909309568,Township of Brownhelm,OH,T1,39093,41.3896745,-82.3084402
1086504,3909311010,Township of Camden,OH,T1,39093,41.2383924,-82.3059232
1086505,3909312140,Township of Carlisle,OH,T1,39093,41.3101995,-82.1203244
1086506,3909316910,Township of Columbia,OH,T1,39093,41.312934,-81.9248318
1086507,3909324220,Township of Eaton,OH,T1,39093,41.3169476,-82.0183658
1086509,3909325270,Township of Elyria,OH,T1,39093,41.394668,-82.1471321
1086510,3909331164,Township of Grafton,OH,T1,39093,41.2357724,-82.0212382
1086511,3909334972,Township of Henrietta,OH,T1,39093,41.3149437,-82.3054307
1086512,3909336876,Township of Huntington,OH,T1,39093,41.1007884,-82.220385
1086513,3909341244,Township of Lagrange,OH,T1,39093,41.2372471,-82.1197273
1086516,3909361532,Township of Penfield,OH,T1,39093,41.1682793,-82.1212267
1086517,3909362960,Township of Pittsfield,OH,T1,39093,41.2363158,-82.2178767
1086518,3909367776,Township of Rochester,OH,T1,39093,41.1022128,-82.3040806
1086520,3909372067,Township of Sheffield,OH,T1,39093,41.4260013,-82.1519315
1086523,3909382656,Township of Wellington,OH,T1,39093,41.1687059,-82.2190529
1086525,3909533418,Township of Harding,OH,T1,39095,41.6237801,-83.842116
1086526,3909539116,Township of Jerusalem,OH,T1,39095,41.7627066,-83.2032884
1086528,3909551156,Township of Monclova,OH,T1,39095,41.5625456,-83.7509075
1086531,3909564836,Township of Providence,OH,T1,39095,41.4663508,-83.8427351
1086532,3909566516,Township of Richfield,OH,T1,39095,41.6897837,-83.8298222
1086533,3909573990,Township of Spencer,OH,T1,39095,41.6311527,-83.789815
1086534,3909574123,Township of Springfield,OH,T1,39095,41.6199053,-83.7321353
1086535,3909575903,Township of Swanton,OH,T1,39095,41.5624783,-83.8467749
1086536,3909576025,Township of Sylvania,OH,T1,39095,41.6941745,-83.7187839
1086538,3909581438,Township of Washington,OH,T1,39095,41.7146345,-83.4253248
1086539,3909581872,Township of Waterville,OH,T1,39095,41.5063712,-83.7799028
1086540,3909711234,Township of Canaan,OH,T1,39097,40.0462382,-83.3006129
1086541,3909720142,Township of Darby,OH,T1,39097,40.0917534,-83.3021939
1086542,3909721154,Township of Deer Creek,OH,T1,39097,39.9431594,-83.4026877
1086543,3909726068,Township of Fairfield,OH,T1,39097,39.8528559,-83.2897269
1086544,3909738696,Township of Jefferson,OH,T1,39097,39.9559985,-83.300589
1086546,3909751478,Township of Monroe,OH,T1,39097,40.0216123,-83.408786
1086547,3909757708,Township of Oak Run,OH,T1,39097,39.8191899,-83.3672425
1086548,3909759528,Township of Paint,OH,T1,39097,39.8156014,-83.5118022
1086549,3909762666,Township of Pike,OH,T1,39097,40.0816942,-83.4479934
1086550,3909763338,Township of Pleasant,OH,T1,39097,39.747134,-83.2904054
