GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
09838|400C200US09838|Breckenridge, TX Urban Area|12554086|9818|4.847|0.004|32.756761|-98.905695
09865|400C200US09865|Breese, IL Urban Area|6068056|0|2.343|0.|38.615243|-89.524393
09892|400C200US09892|Bremen, GA Urban Area|19098055|20518|7.374|0.008|33.715927|-85.142396
09946|400C200US09946|Bremerton, WA Urban Area|380530061|82483040|146.923|31.847|47.61591|-122.62618
09973|400C200US09973|Brenham, TX Urban Area|26586800|76624|10.265|0.03|30.164008|-96.398815
10027|400C200US10027|Brevard, NC Urban Area|35797283|9489|13.821|0.004|35.236962|-82.722868
10081|400C200US10081|Brewton, AL Urban Area|16207533|52981|6.258|0.02|31.105736|-87.069116
10162|400C200US10162|Bridgeport--Stamford, CT--NY Urban Area|1029050816|28121763|397.319|10.858|41.210462|-73.312649
10189|400C200US10189|Bridgeton, NJ Urban Area|31504764|480612|12.164|0.186|39.438984|-75.229576
10243|400C200US10243|Brigham City, UT Urban Area|26251053|6306|10.136|0.002|41.48781|-112.022274
10351|400C200US10351|Bristol, TN--VA Urban Area|177921490|453714|68.696|0.175|36.607403|-82.1467
10405|400C200US10405|Broadway--Timberville, VA Urban Area|9326777|67158|3.601|0.026|38.615845|-78.789572
10418|400C200US10418|Brockport, NY Urban Area|16638507|138614|6.424|0.054|43.21835|-77.935981
10567|400C200US10567|Brookfield, MO Urban Area|8320643|23046|3.213|0.009|39.783508|-93.076913
10594|400C200US10594|Brookhaven, MS Urban Area|25989578|59304|10.035|0.023|31.586126|-90.445631
10621|400C200US10621|Brookings, OR Urban Area|18523096|324218|7.152|0.125|42.053122|-124.273328
10648|400C200US10648|Brookings, SD Urban Area|28749429|0|11.1|0.|44.301369|-96.786554
10729|400C200US10729|Brooksville, FL Urban Area|21629369|255566|8.351|0.099|28.554493|-82.389931
10783|400C200US10783|Brookville, OH Urban Area|10555761|0|4.076|0.|39.840459|-84.413995
10810|400C200US10810|Brookville, PA Urban Area|9426439|211981|3.64|0.082|41.16113|-79.078754
10837|400C200US10837|Brownfield, TX Urban Area|11192254|31039|4.321|0.012|33.177597|-102.272499
10891|400C200US10891|Browns Mills, NJ Urban Area|44879150|1472716|17.328|0.569|40.029203|-74.615661
10945|400C200US10945|Brownsville, TN Urban Area|19132118|0|7.387|0.|35.595303|-89.257588
10972|400C200US10972|Brownsville, TX Urban Area|160781712|6263756|62.078|2.418|25.955911|-97.476682
10999|400C200US10999|Brownwood, TX Urban Area|35001298|0|13.514|0.|31.706538|-98.974376
11026|400C200US11026|Brunswick--St. Simons, GA Urban Area|152765155|3471421|58.983|1.34|31.202499|-81.494876
11040|400C200US11040|Brunswick, ME Urban Area|69300453|4009090|26.757|1.548|43.915736|-69.91062
11053|400C200US11053|Brunswick, MD Urban Area|9426825|5156|3.64|0.002|39.320089|-77.622161
11080|400C200US11080|Brush, CO Urban Area|6547989|0|2.528|0.|40.257329|-103.63035
11107|400C200US11107|Bryan, OH Urban Area|13146505|18376|5.076|0.007|41.470289|-84.547443
11127|400C200US11127|Buchanan, MI Urban Area|10749925|136037|4.151|0.053|41.828632|-86.35307
11134|400C200US11134|Buckeye, AZ Urban Area|20154845|0|7.782|0.|33.385281|-112.582651
11139|400C200US11139|Buckeye North, AZ Urban Area|7276723|0|2.81|0.|33.671695|-112.623036
11161|400C200US11161|Buckhannon, WV Urban Area|16853519|0|6.507|0.|38.981818|-80.228055
11215|400C200US11215|Bucyrus, OH Urban Area|17757877|1247|6.856|0.|40.803787|-82.97168
11235|400C200US11235|Buellton, CA Urban Area|4125973|1684|1.593|0.001|34.615497|-120.194237
11242|400C200US11242|Buena Vista, CO Urban Area|13304495|88623|5.137|0.034|38.831576|-106.132975
11269|400C200US11269|Buena Vista, VA Urban Area|10478258|1846|4.046|0.001|37.736015|-79.352678
11296|400C200US11296|Buffalo, MN Urban Area|21188067|3132787|8.181|1.21|45.183812|-93.8544
11350|400C200US11350|Buffalo, NY Urban Area|881885908|7944757|340.498|3.067|42.931099|-78.81206
11377|400C200US11377|Buffalo, WY Urban Area|8496787|1106|3.281|0.|44.352445|-106.699723
11420|400C200US11420|Buies Creek--Lillington, NC Urban Area|18494790|111765|7.141|0.043|35.398037|-78.815763
11431|400C200US11431|Bullhead City, AZ--NV Urban Area|91678197|1439203|35.397|0.556|35.134325|-114.533998
11593|400C200US11593|Burkburnett, TX Urban Area|16793804|0|6.484|0.|34.083138|-98.568509
11620|400C200US11620|Burley, ID Urban Area|24753960|1800348|9.558|0.695|42.549818|-113.779147
11674|400C200US11674|Burlington, IA--IL Urban Area|54744257|226333|21.137|0.087|40.80986|-91.153426
11728|400C200US11728|Burlington, NC Urban Area|238359486|2016812|92.031|0.779|36.076328|-79.418004
11755|400C200US11755|Burlington, VT Urban Area|160586617|2618479|62.003|1.011|44.470147|-73.152262
11782|400C200US11782|Burlington, WI Urban Area|32914728|3191695|12.708|1.232|42.704405|-88.251596
11809|400C200US11809|Burnet, TX Urban Area|9252973|53670|3.573|0.021|30.763227|-98.22729
11863|400C200US11863|Burns, OR Urban Area|7820019|0|3.019|0.|43.588459|-119.053909
11872|400C200US11872|Burnt Store Marina, FL Urban Area|11056883|825900|4.269|0.319|26.778028|-82.041061
11890|400C200US11890|Bushnell, FL Urban Area|7311532|0|2.823|0.|28.667913|-82.116845
11998|400C200US11998|Butler, PA Urban Area|73709567|391822|28.459|0.151|40.863328|-79.924443
12052|400C200US12052|Butte-Silver Bow, MT Urban Area|39600666|0|15.29|0.|45.983808|-112.517161
12079|400C200US12079|Byron, IL Urban Area|8604127|672655|3.322|0.26|42.129933|-89.26148
12106|400C200US12106|Byron, MN Urban Area|7995589|0|3.087|0.|44.037088|-92.640263
12160|400C200US12160|Cadillac, MI Urban Area|28133535|5038611|10.862|1.945|44.251175|-85.419953
12241|400C200US12241|Cairo, GA Urban Area|20752012|229979|8.012|0.089|30.876065|-84.204737
12430|400C200US12430|Calexico, CA Urban Area|13954605|0|5.388|0.|32.680886|-115.493918
12457|400C200US12457|Calhoun, GA Urban Area|52814928|143355|20.392|0.055|34.496892|-84.936553
12538|400C200US12538|California--Brownsville, PA Urban Area|15670451|1275094|6.05|0.492|40.023431|-79.89826
12646|400C200US12646|Calistoga, CA Urban Area|5927952|46827|2.289|0.018|38.582774|-122.583825
12655|400C200US12655|Calumet, MI Urban Area|6433208|36824|2.484|0.014|47.241358|-88.449228
12754|400C200US12754|Camarillo, CA Urban Area|58220313|42884|22.479|0.017|34.22539|-119.037376
12781|400C200US12781|Cambria, CA Urban Area|7082943|0|2.735|0.|35.558909|-121.090462
12808|400C200US12808|Cambridge, MD Urban Area|22406432|361745|8.651|0.14|38.559952|-76.066543
12835|400C200US12835|Cambridge, MN Urban Area|15386802|590016|5.941|0.228|45.561011|-93.220892
12862|400C200US12862|Cambridge, OH Urban Area|28428617|128898|10.976|0.05|40.004374|-81.580224
12916|400C200US12916|Camden, AR Urban Area|28620567|0|11.05|0.|33.585707|-92.856741
12943|400C200US12943|Camden, ME Urban Area|10532476|307306|4.067|0.119|44.208087|-69.076502
13010|400C200US13010|Camden--Lugoff, SC Urban Area|89688667|666897|34.629|0.257|34.223534|-80.684964
13024|400C200US13024|Camdenton, MO Urban Area|22974326|0|8.87|0.|38.004673|-92.775267
13051|400C200US13051|Cameron, MO Urban Area|11663161|84707|4.503|0.033|39.743908|-94.237341
13078|400C200US13078|Cameron, TX Urban Area|9070934|0|3.502|0.|30.858984|-96.976909
13132|400C200US13132|Camilla, GA Urban Area|12286070|34608|4.744|0.013|31.227906|-84.207175
13159|400C200US13159|Campbellsville, KY Urban Area|21996093|303519|8.493|0.117|37.352554|-85.346495
13170|400C200US13170|Camp Verde, AZ Urban Area|13472157|0|5.202|0.|34.606694|-111.887004
13186|400C200US13186|Canajoharie--Fort Plain, NY Urban Area|10409101|374306|4.019|0.145|42.89908|-74.567869
13213|400C200US13213|Canandaigua, NY Urban Area|33840311|106257|13.066|0.041|42.871921|-77.286733
13217|400C200US13217|Canastota, NY Urban Area|9753228|13771|3.766|0.005|43.076486|-75.741235
13221|400C200US13221|Canby, OR Urban Area|15275097|4632|5.898|0.002|45.268531|-122.686316
13267|400C200US13267|Cañon City, CO Urban Area|41231947|31525|15.92|0.012|38.441886|-105.220899
13294|400C200US13294|Canton, IL Urban Area|14006177|0|5.408|0.|40.562606|-90.033003
13321|400C200US13321|Canton, MS Urban Area|61162905|4142277|23.615|1.599|32.538591|-90.12816
13348|400C200US13348|Canton, NY Urban Area|5744799|237068|2.218|0.092|44.596942|-75.167841
13361|400C200US13361|Canton, NC Urban Area|22980563|16069|8.873|0.006|35.53074|-82.846398
13375|400C200US13375|Canton, OH Urban Area|466741681|3209150|180.21|1.239|40.844054|-81.42373
13456|400C200US13456|Canyon, TX Urban Area|18970287|67565|7.324|0.026|34.993015|-101.923302
13483|400C200US13483|Canyon Lake, TX Urban Area|23917432|39897|9.235|0.015|29.864483|-98.277394
13510|400C200US13510|Cape Coral, FL Urban Area|859649498|101424098|331.913|39.16|26.607991|-81.853564
13537|400C200US13537|Cape Girardeau, MO--IL Urban Area|80837330|121519|31.211|0.047|37.337865|-89.58556
13564|400C200US13564|Carbondale, CO Urban Area|6827406|0|2.636|0.|39.400993|-107.220099
13591|400C200US13591|Carbondale, IL Urban Area|56112856|1282016|21.665|0.495|37.743258|-89.256334
13699|400C200US13699|Carlinville, IL Urban Area|7737277|0|2.987|0.|39.279489|-89.880348
13807|400C200US13807|Carlsbad, NM Urban Area|50439748|654812|19.475|0.253|32.40079|-104.241012
13861|400C200US13861|Carmi, IL Urban Area|6855650|52256|2.647|0.02|38.086462|-88.17157
13915|400C200US13915|Caro, MI Urban Area|11767016|0|4.543|0.|43.495467|-83.390196
13969|400C200US13969|Carrizo Springs, TX Urban Area|10973850|32947|4.237|0.013|28.525366|-99.85476
13996|400C200US13996|Carroll, IA Urban Area|12862638|0|4.966|0.|42.068219|-94.865401
14023|400C200US14023|Carrollton, GA Urban Area|89142498|1613880|34.418|0.623|33.5888|-85.063237
14050|400C200US14050|Carrollton, KY Urban Area|9109621|61320|3.517|0.024|38.679621|-85.165764
14158|400C200US14158|Carson City, NV Urban Area|67818878|169053|26.185|0.065|39.15537|-119.754
14185|400C200US14185|Cartersville, GA Urban Area|115075761|91240|44.431|0.035|34.202636|-84.817404
14266|400C200US14266|Carthage, MO Urban Area|22220149|0|8.579|0.|37.166033|-94.320261
14293|400C200US14293|Carthage, NY Urban Area|6420805|2451|2.479|0.001|43.982927|-75.617382
14347|400C200US14347|Carthage, TX Urban Area|19322282|15541|7.46|0.006|32.157382|-94.344165
14374|400C200US14374|Caruthersville, MO Urban Area|8416322|2773|3.25|0.001|36.184098|-89.665647
14401|400C200US14401|Casa Grande, AZ Urban Area|55579069|0|21.459|0.|32.901888|-111.738048
14482|400C200US14482|Casper, WY Urban Area|72213479|859632|27.882|0.332|42.839148|-106.336707
14563|400C200US14563|Castle Rock, CO Urban Area|92442083|15254|35.692|0.006|39.39969|-104.865046
14600|400C200US14600|Castroville--Prunedale, CA Urban Area|8754101|222990|3.38|0.086|36.77401|-121.734989
14644|400C200US14644|Catskill, NY Urban Area|16633989|225648|6.422|0.087|42.212825|-73.869612
14698|400C200US14698|Cedar City, UT Urban Area|47386306|0|18.296|0.|37.702494|-113.071088
14752|400C200US14752|Cedar Rapids, IA Urban Area|222834559|2436555|86.037|0.941|41.989546|-91.666429
14806|400C200US14806|Cedartown, GA Urban Area|24775957|75977|9.566|0.029|34.016565|-85.249558
14860|400C200US14860|Celina, OH Urban Area|15763185|181760|6.086|0.07|40.553346|-84.557344
14887|400C200US14887|Center, TX Urban Area|17565985|18192|6.782|0.007|31.790405|-94.175234
14914|400C200US14914|Centerville, IA Urban Area|8997662|69284|3.474|0.027|40.729839|-92.872033
14960|400C200US14960|Central City, KY Urban Area|11082153|9017|4.279|0.003|37.292742|-87.123554
15022|400C200US15022|Centralia, IL Urban Area|25415186|60073|9.813|0.023|38.526066|-89.129354
15076|400C200US15076|Centralia, WA Urban Area|78706085|809599|30.389|0.313|46.727959|-122.980673
15130|400C200US15130|Chadron, NE Urban Area|5975416|0|2.307|0.|42.827686|-103.00432
15184|400C200US15184|Chambersburg, PA Urban Area|89822112|24541|34.681|0.009|39.942614|-77.631496
15211|400C200US15211|Champaign, IL Urban Area|120497784|975880|46.524|0.377|40.106338|-88.247566
15265|400C200US15265|Chanute, KS Urban Area|15018611|27515|5.799|0.011|37.674203|-95.462214
15300|400C200US15300|Chapin, SC Urban Area|16391689|26954|6.329|0.01|34.148431|-81.33806
15319|400C200US15319|Chardon, OH Urban Area|13530825|49967|5.224|0.019|41.579289|-81.20906
15373|400C200US15373|Charles City, IA Urban Area|10557061|178993|4.076|0.069|43.062058|-92.671271
15400|400C200US15400|Charleston, IL Urban Area|20079855|735|7.753|0.|39.484983|-88.176072
15481|400C200US15481|Charleston, WV Urban Area|240824860|20633918|92.983|7.967|38.355031|-81.665738
15508|400C200US15508|Charleston, SC Urban Area|877858219|18198241|338.943|7.026|32.915567|-80.023707
15535|400C200US15535|Charlestown, IN Urban Area|10428022|37520|4.026|0.014|38.445253|-85.665576
15589|400C200US15589|Charlestown, RI Urban Area|16371972|3289122|6.321|1.27|41.383205|-71.623481
15616|400C200US15616|Charlevoix, MI Urban Area|10479037|319731|4.046|0.123|45.319086|-85.252013
15643|400C200US15643|Charlotte, MI Urban Area|21856824|443339|8.439|0.171|42.581265|-84.80822
15670|400C200US15670|Charlotte, NC--SC Urban Area|1703350394|26673043|657.667|10.299|35.227536|-80.806559
15697|400C200US15697|Charlotte Amalie, VI Urban Area|61009604|436682|23.556|0.169|18.346938|-64.920781
15724|400C200US15724|Charlottesville, VA Urban Area|95533264|754097|36.886|0.291|38.046619|-78.473218
15778|400C200US15778|Chatsworth, GA Urban Area|41253441|23958|15.928|0.009|34.77473|-84.793341
15832|400C200US15832|Chattanooga, TN--GA Urban Area|755619046|5835862|291.746|2.253|35.051719|-85.20525
15859|400C200US15859|Cheboygan, MI Urban Area|15611400|194614|6.028|0.075|45.650289|-84.486032
15913|400C200US15913|Chelan, WA Urban Area|19534143|113252|7.542|0.044|47.859489|-120.052972
15940|400C200US15940|Chelsea, MI Urban Area|9187596|133352|3.547|0.051|42.311392|-84.019416
15967|400C200US15967|Cheney, WA Urban Area|8540978|0|3.298|0.|47.491132|-117.582017
15994|400C200US15994|Cheraw, SC Urban Area|19039722|126066|7.351|0.049|34.697894|-79.913969
16021|400C200US16021|Cherokee, IA Urban Area|8113579|0|3.133|0.|42.751561|-95.551165
16075|400C200US16075|Cherryville, NC Urban Area|15996505|32069|6.176|0.012|35.385313|-81.37485
16102|400C200US16102|Chesapeake Beach, MD Urban Area|33904712|419304|13.091|0.162|38.708037|-76.561584
16156|400C200US16156|Chester, IL Urban Area|10260912|31757|3.962|0.012|37.916573|-89.815476
16171|400C200US16171|Chester, NY Urban Area|11842062|19894|4.572|0.008|41.362707|-74.278079
16183|400C200US16183|Chester, SC Urban Area|16329489|26285|6.305|0.01|34.711291|-81.2075
16210|400C200US16210|Chestertown, MD Urban Area|11396086|52283|4.4|0.02|39.216279|-76.064733
16237|400C200US16237|Cheyenne, WY Urban Area|87768437|226823|33.888|0.088|41.139752|-104.800984
16264|400C200US16264|Chicago, IL--IN Urban Area|6055713369|100561449|2338.124|38.827|41.83041|-87.908669
16291|400C200US16291|Chickasha, OK Urban Area|25251260|123501|9.75|0.048|35.033206|-97.94895
16318|400C200US16318|Chico, CA Urban Area|87513560|90151|33.789|0.035|39.755529|-121.840979
16372|400C200US16372|Childress, TX Urban Area|8345931|35605|3.222|0.014|34.426735|-100.212909
16426|400C200US16426|Chillicothe, MO Urban Area|15490736|68820|5.981|0.027|39.796077|-93.550625
16453|400C200US16453|Chillicothe, OH Urban Area|42460465|388799|16.394|0.15|39.346103|-83.004712
16507|400C200US16507|Chincoteague, VA Urban Area|10513713|329777|4.059|0.127|37.928393|-75.3698
16561|400C200US16561|Chino Valley, AZ Urban Area|35536452|0|13.721|0.|34.766794|-112.467831
16615|400C200US16615|Chisholm, MN Urban Area|5652033|69307|2.182|0.027|47.491774|-92.886258
16642|400C200US16642|Chittenango, NY Urban Area|5603335|4283|2.163|0.002|43.051133|-75.882413
16696|400C200US16696|Chowchilla, CA Urban Area|12497893|119504|4.825|0.046|37.112593|-120.246854
16750|400C200US16750|Christiansted--Frederiksted, VI Urban Area|89028180|179432|34.374|0.069|17.729929|-64.759865
16804|400C200US16804|Ciales, PR Urban Area|29988076|34746|11.578|0.013|18.363865|-66.464689
16830|400C200US16830|Cienega Springs, AZ Urban Area|8302669|0|3.206|0.|34.272925|-114.132176
16885|400C200US16885|Cincinnati, OH--KY Urban Area|1948425989|22182214|752.292|8.565|39.1808|-84.460584
16912|400C200US16912|Circleville, OH Urban Area|19104427|21920|7.376|0.008|39.605129|-82.937356
17047|400C200US17047|Clanton, AL Urban Area|23460292|141751|9.058|0.055|32.840635|-86.626172
17101|400C200US17101|Claremont, NH Urban Area|15494240|50767|5.982|0.02|43.372083|-72.349186
17128|400C200US17128|Claremore, OK Urban Area|39959026|2253|15.428|0.001|36.281468|-95.635473
17155|400C200US17155|Clarinda, IA Urban Area|6107154|0|2.358|0.|40.738013|-95.038909
17209|400C200US17209|Clarion, PA Urban Area|8735866|41518|3.373|0.016|41.191124|-79.379227
17236|400C200US17236|Clarksburg, WV Urban Area|54865556|174886|21.184|0.068|39.269981|-80.339285
17263|400C200US17263|Clarksdale, MS Urban Area|19220403|0|7.421|0.|34.200292|-90.5738
17290|400C200US17290|Clarksville, AR Urban Area|20183782|117983|7.793|0.046|35.46818|-93.46929
17317|400C200US17317|Clarksville, TN--KY Urban Area|292895671|154654|113.088|0.06|36.576674|-87.345509
17398|400C200US17398|Clay Center, KS Urban Area|6516010|4527|2.516|0.002|39.380073|-97.12396
17424|400C200US17424|Clayton, NY Urban Area|7113748|1317860|2.747|0.509|44.252919|-76.04411
17426|400C200US17426|Clayton, NC Urban Area|93923997|415451|36.264|0.16|35.627776|-78.371556
17452|400C200US17452|Clearfield, PA Urban Area|18320484|293486|7.074|0.113|41.017514|-78.438359
17479|400C200US17479|Clearlake, CA Urban Area|21064687|175621|8.133|0.068|38.953939|-122.634103
17506|400C200US17506|Clear Lake, IA Urban Area|22317057|68638|8.617|0.027|43.140539|-93.381039
17514|400C200US17514|Clearlake Riviera, CA Urban Area|17417930|106635|6.725|0.041|38.97643|-122.741462
17533|400C200US17533|Cleburne, TX Urban Area|63615100|338113|24.562|0.131|32.348358|-97.407671
17560|400C200US17560|Cle Elum, WA Urban Area|11724830|0|4.527|0.|47.203671|-120.959209
17641|400C200US17641|Cleveland, MS Urban Area|21322847|0|8.233|0.|33.742266|-90.725248
17668|400C200US17668|Cleveland, OH Urban Area|1848833851|11901463|713.839|4.595|41.445919|-81.601542
17722|400C200US17722|Cleveland, TN Urban Area|142413267|113225|54.986|0.044|35.172224|-84.860494
17749|400C200US17749|Cleveland, TX Urban Area|11761158|0|4.541|0.|30.344194|-95.080493
17776|400C200US17776|Clewiston, FL Urban Area|14371136|389366|5.549|0.15|26.7454|-80.930874
17857|400C200US17857|Clifton Forge, VA Urban Area|11648596|229031|4.498|0.088|37.81442|-79.817825
17870|400C200US17870|Clifton Springs, NY Urban Area|10876328|0|4.199|0.|42.972959|-77.230209
17884|400C200US17884|Clinton, IL Urban Area|9441801|0|3.645|0.|40.148895|-88.963084
17911|400C200US17911|Clinton, IN Urban Area|8117234|0|3.134|0.|39.665195|-87.408832
17938|400C200US17938|Clinton--Fulton, IA--IL Urban Area|49490863|3310977|19.109|1.278|41.843215|-90.211242
17965|400C200US17965|Clinton, MO Urban Area|15566827|185732|6.01|0.072|38.369825|-93.76656
17980|400C200US17980|Clinton, NJ Urban Area|27103941|253207|10.465|0.098|40.634337|-74.895866
17992|400C200US17992|Clinton, NC Urban Area|23543000|145681|9.09|0.056|35.004757|-78.3289
18019|400C200US18019|Clinton, OK Urban Area|11247242|0|4.343|0.|35.506291|-98.976762
18046|400C200US18046|Clinton, SC Urban Area|21923981|40622|8.465|0.016|34.463144|-81.877282
18100|400C200US18100|Clintonville, WI Urban Area|6919226|243569|2.672|0.094|44.624152|-88.760202
18127|400C200US18127|Cloquet, MN Urban Area|24438461|504537|9.436|0.195|46.704086|-92.434241
