GEOID	NAME	UATYPE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                      
55036	Marshall, TX Urban Area		41867110	54941	16.165	0.021	32.537314	-94.359182                                                                                                                         
55090	Marshalltown, IA Urban Area		31333179	26069	12.098	0.01	42.03276	-92.9168                                                                                                                         
55117	Marshfield, MO Urban Area		13821165	8211	5.336	0.003	37.340871	-92.908921                                                                                                                         
55144	Marshfield, WI Urban Area		29185998	0	11.269	0.	44.663306	-90.166586                                                                                                                              
55171	Martin, TN Urban Area		20815305	0	8.037	0.	36.3406	-88.858218                                                                                                                                     
55225	Martinsville, IN Urban Area		15990759	485132	6.174	0.187	39.424497	-86.422466                                                                                                                     
55252	Martinsville, VA Urban Area		103049864	220432	39.788	0.085	36.688852	-79.889562                                                                                                                   
55306	Marysville, OH Urban Area		29937339	382633	11.559	0.148	40.232732	-83.365056                                                                                                                      
55333	Marysville, WA Urban Area		175599451	4885337	67.799	1.886	48.050099	-122.134593                                                                                                                   
55360	Maryville, MO Urban Area		14538532	14339	5.613	0.006	40.342581	-94.873662                                                                                                                         
55375	Mascoutah, IL Urban Area		8316671	140230	3.211	0.054	38.498077	-89.804384                                                                                                                         
55414	Mason City, IA Urban Area		37986225	709358	14.667	0.274	43.152258	-93.200648                                                                                                                      
55468	Massena, NY Urban Area		15975506	856771	6.168	0.331	44.933749	-74.886114                                                                                                                          
55495	Mathis, TX Urban Area		8399920	0	3.243	0.	28.102217	-97.831057                                                                                                                                    
55534	Mattawan, MI Urban Area		16429467	166383	6.343	0.064	42.226429	-85.790089                                                                                                                         
55576	Mattoon, IL Urban Area		21610579	46655	8.344	0.018	39.477837	-88.367702                                                                                                                           
55603	Mauldin--Simpsonville, SC Urban Area		262124639	2198852	101.207	0.849	34.766652	-82.255938                                                                                                        
55738	Mayagüez, PR Urban Area		129874700	88016	50.145	0.034	18.192264	-67.113824                                                                                                                        
55765	Mayfield, KY Urban Area		24373239	157581	9.411	0.061	36.74102	-88.643001                                                                                                                          
55792	Mayodan, NC Urban Area		11895807	20003	4.593	0.008	36.393981	-79.975984                                                                                                                           
55819	Maysville, KY--OH Urban Area		23205815	3909454	8.96	1.509	38.646944	-83.780986                                                                                                                    
55832	Maytown--Marietta, PA Urban Area		8112523	17574	3.132	0.007	40.067751	-76.571305                                                                                                                  
55846	Mayville, WI Urban Area		7103684	227057	2.743	0.088	43.496988	-88.546481                                                                                                                          
55900	Meadville, PA Urban Area		40818924	16558	15.76	0.006	41.642941	-80.154693                                                                                                                         
55927	Mecca, CA Urban Area		1621795	0	0.626	0.	33.575023	-116.071512                                                                                                                                    
55954	Mechanicville, NY Urban Area		16949082	56036	6.544	0.022	42.92083	-73.684675                                                                                                                      
55981	Medford, OR Urban Area		163220530	392704	63.02	0.152	42.331637	-122.84409                                                                                                                         
56008	Medford, WI Urban Area		7851986	74100	3.032	0.029	45.137412	-90.347979                                                                                                                            
56035	Medina, NY Urban Area		7914029	187468	3.056	0.072	43.218236	-78.389959                                                                                                                            
56062	Medina, OH Urban Area		71948128	718382	27.779	0.277	41.127119	-81.842637                                                                                                                          
56074	Melissa--Anna, TX Urban Area		43883072	188106	16.943	0.073	33.331261	-96.561922                                                                                                                   
56116	Memphis, TN--MS--AR Urban Area		1272377447	9237649	491.268	3.567	35.084143	-89.915288                                                                                                             
56143	Mena, AR Urban Area		18052240	120057	6.97	0.046	34.586683	-94.247662                                                                                                                              
56170	Mendota, CA Urban Area		11041565	8333	4.263	0.003	36.745391	-120.391718                                                                                                                           
56197	Mendota, IL Urban Area		7384990	70458	2.851	0.027	41.551222	-89.116251                                                                                                                            
56224	Menomonie, WI Urban Area		27518962	4140556	10.625	1.599	44.887224	-91.909055                                                                                                                      
56251	Merced, CA Urban Area		111568398	30577	43.077	0.012	37.301766	-120.46947                                                                                                                          
56290	Meredith, NH Urban Area		12693372	5351585	4.901	2.066	43.6527	-71.4965                                                                                                                            
56305	Meridian, MS Urban Area		76345985	420299	29.477	0.162	32.383907	-88.703756                                                                                                                        
56359	Merrill, WI Urban Area		19472050	1654604	7.518	0.639	45.178569	-89.702511                                                                                                                         
56413	Mesquite, NV--AZ Urban Area		25823276	0	9.97	0.	36.815113	-114.084185                                                                                                                             
56467	Metropolis, IL Urban Area		7738972	6733	2.988	0.003	37.157888	-88.728696                                                                                                                          
56521	Mexia, TX Urban Area		11631870	83451	4.491	0.032	31.678286	-96.478695                                                                                                                             
56548	Mexico, MO Urban Area		17383028	155206	6.712	0.06	39.167392	-91.886914                                                                                                                            
56602	Miami--Fort Lauderdale, FL Urban Area		3222628597	226813961	1244.264	87.573	26.196181	-80.230395                                                                                                  
56629	Miami, OK Urban Area		23835202	27471	9.203	0.011	36.890865	-94.87594                                                                                                                              
56656	Michigan City--La Porte, IN--MI Urban Area		127403527	4282323	49.191	1.653	41.711237	-86.832139                                                                                                   
56737	Middlebury, VT Urban Area		11347863	254261	4.381	0.098	44.011384	-73.163376                                                                                                                       
56791	Middleport, OH--WV Urban Area		14281906	1443599	5.514	0.557	38.974903	-81.936631                                                                                                                  
56818	Middlesborough, KY--TN Urban Area		30540830	250217	11.792	0.097	36.619993	-83.731847                                                                                                              
56829	Middleton, ID Urban Area		11570858	56309	4.468	0.022	43.710033	-116.609895                                                                                                                        
56845	Middletown, DE Urban Area		62573947	282510	24.16	0.109	39.496926	-75.65587                                                                                                                        
56899	Middletown, NY Urban Area		67238774	347074	25.961	0.134	41.440598	-74.387442                                                                                                                      
56926	Middletown, OH Urban Area		138895824	904432	53.628	0.349	39.482219	-84.364064                                                                                                                     
56980	Midland, MI Urban Area		98800301	980737	38.147	0.379	43.628847	-84.232535                                                                                                                         
57007	Midland, TX Urban Area		176866672	145403	68.289	0.056	31.997137	-102.106821                                                                                                                       
57034	Midlothian, TX Urban Area		64025477	530345	24.72	0.205	32.452613	-96.989267                                                                                                                       
57088	Milan, MI Urban Area		8789762	210930	3.394	0.081	42.084889	-83.678251                                                                                                                             
57115	Milan, TN Urban Area		15535941	0	5.998	0.	35.913173	-88.759662                                                                                                                                    
57169	Miles City, MT Urban Area		12002320	6842	4.634	0.003	46.405823	-105.838944                                                                                                                        
57196	Milford, DE Urban Area		31005781	557134	11.971	0.215	38.907579	-75.425805                                                                                                                         
57223	Milledgeville, GA Urban Area		51240304	46821	19.784	0.018	33.082986	-83.237554                                                                                                                    
57304	Millersburg, PA Urban Area		4850877	0	1.873	0.	40.540803	-76.951693                                                                                                                               
57319	Millington, TN Urban Area		32863738	40648	12.689	0.016	35.337638	-89.88389                                                                                                                        
57331	Millinocket, ME Urban Area		8539489	133543	3.297	0.052	45.652825	-68.698553                                                                                                                       
57358	Millsboro, DE Urban Area		17182722	190757	6.634	0.074	38.576801	-75.280902                                                                                                                        
57402	Milton, VT Urban Area		14312543	219528	5.526	0.085	44.631984	-73.13033                                                                                                                            
57412	Milton-Freewater, OR Urban Area		8638391	0	3.335	0.	45.947511	-118.390778                                                                                                                         
57439	Milton, PA Urban Area		46394732	96619	17.913	0.037	41.022368	-76.876288                                                                                                                           
57466	Milwaukee, WI Urban Area		1200878354	26168016	463.662	10.104	43.051223	-88.085101                                                                                                                 
57493	Minden, LA Urban Area		33457762	231308	12.918	0.089	32.603437	-93.297383                                                                                                                          
57547	Mineola, TX Urban Area		14647063	153653	5.655	0.059	32.672727	-95.490657                                                                                                                          
57574	Mineral Wells, TX Urban Area		22936185	67060	8.856	0.026	32.805692	-98.098353                                                                                                                     
57628	Minneapolis--St. Paul, MN Urban Area		2628337081	173520268	1014.807	66.997	44.974458	-93.283077                                                                                                   
57655	Minot, ND Urban Area		69071852	88432	26.669	0.034	48.233606	-101.278541                                                                                                                           
57698	Minster--New Bremen, OH Urban Area		10823246	0	4.179	0.	40.417632	-84.376679                                                                                                                      
57709	Mission Viejo--Lake Forest--Laguna Niguel, CA Urban Area		423800709	1661222	163.63	0.641	33.566169	-117.665161                                                                                    
57736	Missoula, MT Urban Area		114715735	587170	44.292	0.227	46.879863	-114.03166                                                                                                                       
57817	Mitchell, SD Urban Area		23603201	2760651	9.113	1.066	43.719201	-98.03186                                                                                                                         
57844	Moab, UT Urban Area		17146882	0	6.62	0.	38.553993	-109.527052                                                                                                                                     
57898	Moberly, MO Urban Area		29596426	25830	11.427	0.01	39.421203	-92.435033                                                                                                                           
57925	Mobile, AL Urban Area		571742044	10111117	220.751	3.904	30.671566	-88.1592                                                                                                                        
57979	Mocksville, NC Urban Area		16582680	41754	6.403	0.016	35.899716	-80.561095                                                                                                                        
58006	Modesto, CA Urban Area		182284732	938735	70.381	0.362	37.65459	-120.97713                                                                                                                         
58033	Molalla, OR Urban Area		6451726	0	2.491	0.	45.149602	-122.583384                                                                                                                                  
58087	Monahans, TX Urban Area		18911937	31467	7.302	0.012	31.57896	-102.899827                                                                                                                          
58162	Monessen, PA Urban Area		85404828	5847820	32.975	2.258	40.16725	-79.889374                                                                                                                        
58195	Monett, MO Urban Area		14926719	38941	5.763	0.015	36.920586	-93.921271                                                                                                                            
58222	Monmouth, IL Urban Area		10760117	53160	4.155	0.021	40.912476	-90.644833                                                                                                                          
58249	Monmouth--Independence, OR Urban Area		12805068	207148	4.944	0.08	44.853608	-123.209035                                                                                                           
58303	Monroe, GA Urban Area		33909115	295900	13.092	0.114	33.796441	-83.715878                                                                                                                          
58330	Monroe, LA Urban Area		235614642	5691733	90.971	2.198	32.521516	-92.116599                                                                                                                        
58357	Monroe, MI Urban Area		91543156	1899420	35.345	0.733	41.931053	-83.38457                                                                                                                          
58369	Monroe, WA Urban Area		29687871	156304	11.463	0.06	47.866768	-121.964514                                                                                                                          
58384	Monroe, WI Urban Area		11327881	0	4.374	0.	42.600061	-89.644485                                                                                                                                   
58411	Monroeville, AL Urban Area		12581347	0	4.858	0.	31.515511	-87.324886                                                                                                                              
58420	Montauk, NY Urban Area		15350034	696073	5.927	0.269	41.047256	-71.945299                                                                                                                          
58429	Mont Belvieu, TX Urban Area		28010933	157513	10.815	0.061	29.820542	-94.830514                                                                                                                    
58469	Montesano--Elma, WA Urban Area		25969716	97014	10.027	0.037	46.96927	-123.684259                                                                                                                  
58492	Montevallo, AL Urban Area		13128823	64582	5.069	0.025	33.097293	-86.866315                                                                                                                        
58519	Montevideo, MN Urban Area		10575548	128550	4.083	0.05	44.9512	-95.714501                                                                                                                          
58600	Montgomery, AL Urban Area		375806140	2449693	145.1	0.946	32.391958	-86.285756                                                                                                                     
58708	Monticello, AR Urban Area		20154059	69761	7.782	0.027	33.627185	-91.79357                                                                                                                         
58735	Monticello, IL Urban Area		10153544	5128	3.92	0.002	40.034809	-88.573667                                                                                                                          
58762	Monticello, IN Urban Area		33973344	168690	13.117	0.065	40.760939	-86.761772                                                                                                                      
58816	Monticello, KY Urban Area		16714040	104567	6.453	0.04	36.843623	-84.848878                                                                                                                        
58830	Monticello, MN Urban Area		22442040	1685272	8.665	0.651	45.294103	-93.786294                                                                                                                      
58843	Monticello, NY Urban Area		25512157	1605299	9.85	0.62	41.653211	-74.676648                                                                                                                        
58951	Montrose, CO Urban Area		50443648	0	19.476	0.	38.480934	-107.876079                                                                                                                               
58961	Montrose, MN Urban Area		7129331	1952729	2.753	0.754	45.075985	-93.920019                                                                                                                         
59167	Morehead, KY Urban Area		21037327	315360	8.123	0.122	38.184722	-83.452592                                                                                                                         
59194	Morehead City--Emerald Isle--Atlantic Beach, NC Urban Area		121525033	3429344	46.921	1.324	34.72909	-76.862201                                                                                    
59221	Morgan City, LA Urban Area		51105273	2337769	19.732	0.903	29.690392	-91.216192                                                                                                                    
59275	Morgantown, WV Urban Area		105381515	2706665	40.688	1.045	39.641226	-79.926412                                                                                                                    
59302	Morrilton, AR Urban Area		14817515	167130	5.721	0.065	35.159659	-92.741054                                                                                                                        
59329	Morris, IL Urban Area		22372309	330128	8.638	0.127	41.370401	-88.428801                                                                                                                           
59356	Morris, MN Urban Area		8701359	0	3.36	0.	45.585289	-95.907787                                                                                                                                     
59410	Morristown, TN Urban Area		165507619	186099	63.903	0.072	36.207781	-83.330276                                                                                                                     
59430	Morro Bay, CA Urban Area		13744570	2990	5.307	0.001	35.388054	-120.859066                                                                                                                         
59491	Moscow, ID Urban Area		16588892	8987	6.405	0.003	46.731741	-116.997162                                                                                                                            
59518	Moses Lake, WA Urban Area		71676189	9828253	27.674	3.795	47.141347	-119.292035                                                                                                                    
59572	Moultrie, GA Urban Area		49854888	644393	19.249	0.249	31.177346	-83.777392                                                                                                                        
59590	Moundsville, WV Urban Area		11528556	1220	4.451	0.	39.930535	-80.739963                                                                                                                           
59653	Mountain Grove, MO Urban Area		8307169	80485	3.207	0.031	37.134177	-92.263756                                                                                                                     
59680	Mountain Home, AR Urban Area		41778584	40689	16.131	0.016	36.337569	-92.387529                                                                                                                    
59707	Mountain Home, ID Urban Area		16983904	12773	6.558	0.005	43.138398	-115.694083                                                                                                                    
59761	Mountain Lake Park, MD Urban Area		11327778	41325	4.374	0.016	39.408451	-79.388239                                                                                                                
59779	Mountain Top, PA Urban Area		26487565	0	10.227	0.	41.136931	-75.904498                                                                                                                            
59815	Mount Airy, NC Urban Area		52659705	437448	20.332	0.169	36.511634	-80.612663                                                                                                                      
59842	Mount Carmel, IL Urban Area		11126845	0	4.296	0.	38.419434	-87.771077                                                                                                                             
59950	Mount Horeb, WI Urban Area		7731701	0	2.985	0.	43.007263	-89.730771                                                                                                                               
60085	Mount Pleasant, IA Urban Area		17746275	9043	6.852	0.003	40.965573	-91.546215                                                                                                                     
60112	Mount Pleasant, MI Urban Area		38235934	465999	14.763	0.18	43.594478	-84.760054                                                                                                                   
60166	Mount Pleasant, TX Urban Area		33059060	776754	12.764	0.3	33.167205	-94.976338                                                                                                                    
60184	Mount Plymouth, FL Urban Area		10458990	392952	4.038	0.152	28.807717	-81.531482                                                                                                                   
60223	Mount Shasta, CA Urban Area		15609000	11777	6.027	0.005	41.318052	-122.322955                                                                                                                     
60274	Mount Sterling, KY Urban Area		30253190	132150	11.681	0.051	38.064869	-83.931831                                                                                                                  
60328	Mount Vernon, IL Urban Area		33182869	239155	12.812	0.092	38.315355	-88.916107                                                                                                                    
60355	Mount Vernon, IN Urban Area		12534922	61424	4.84	0.024	37.92993	-87.901287                                                                                                                        
60382	Mount Vernon, IA Urban Area		8695639	16175	3.357	0.006	41.92467	-91.40913                                                                                                                         
60463	Mount Vernon, OH Urban Area		24589685	424832	9.494	0.164	40.390376	-82.47355                                                                                                                      
60490	Mount Vernon, WA Urban Area		79418075	1442002	30.663	0.557	48.461058	-122.318653                                                                                                                  
60502	Mount Washington, KY Urban Area		33681563	167657	13.005	0.065	38.041187	-85.570293                                                                                                                
60517	Mukwonago, WI Urban Area		41035522	2960885	15.844	1.143	42.870297	-88.353371                                                                                                                      
60571	Muleshoe, TX Urban Area		6955733	0	2.686	0.	34.228644	-102.733377                                                                                                                                 
60598	Mullins, SC Urban Area		10386047	0	4.01	0.	34.202786	-79.259528                                                                                                                                   
60625	Muncie, IN Urban Area		124842171	650397	48.202	0.251	40.198112	-85.407244                                                                                                                         
60652	Muncy, PA Urban Area		12917221	46190	4.987	0.018	41.206167	-76.782031                                                                                                                             
60663	Munds Park, AZ Urban Area		3093833	0	1.195	0.	34.942207	-111.641056                                                                                                                               
60733	Murfreesboro, TN Urban Area		223081408	343959	86.132	0.133	35.8437	-86.406582                                                                                                                     
60787	Murray, KY Urban Area		30659893	41062	11.838	0.016	36.609697	-88.325908                                                                                                                           
60814	Muscatine, IA Urban Area		41538562	103521	16.038	0.04	41.420129	-91.06984                                                                                                                         
60841	Muskegon--Norton Shores, MI Urban Area		290242925	16990784	112.063	6.56	43.158419	-86.208213                                                                                                      
60868	Muskogee, OK Urban Area		79365713	114607	30.643	0.044	35.746812	-95.35616                                                                                                                         
60895	Myrtle Beach--North Myrtle Beach, SC--NC Urban Area		566681407	12432096	218.797	4.8	33.767184	-78.853322                                                                                          
60930	Mystic Island--Little Egg Harbor, NJ Urban Area		33603837	2409781	12.975	0.93	39.590491	-74.349083                                                                                                
60949	Nacogdoches, TX Urban Area		64761901	197886	25.005	0.076	31.608284	-94.653299                                                                                                                     
60976	Nampa, ID Urban Area		170588047	428457	65.864	0.165	43.603365	-116.596959                                                                                                                         
61003	Nantucket, MA Urban Area		30176195	600790	11.651	0.232	41.266043	-70.102431                                                                                                                       
61057	Napa, CA Urban Area		52667538	462789	20.335	0.179	38.309526	-122.291708                                                                                                                           
61084	Napoleon, OH Urban Area		16164517	534040	6.241	0.206	41.395094	-84.12609                                                                                                                          
61111	Nappanee, IN Urban Area		11190888	3011	4.321	0.001	41.445041	-85.998069                                                                                                                           
61165	Nashua, NH--MA Urban Area		506564291	9264898	195.586	3.577	42.828085	-71.500545                                                                                                                   
61219	Nashville, GA Urban Area		10167763	114650	3.926	0.044	31.206031	-83.244602                                                                                                                        
61273	Nashville-Davidson, TN Urban Area		1514962956	13731644	584.93	5.302	36.125909	-86.691169                                                                                                          
61327	Natchez, MS--LA Urban Area		57990889	38388	22.39	0.015	31.557676	-91.404904                                                                                                                       
61354	Natchitoches, LA Urban Area		28661363	1203849	11.066	0.465	31.754426	-93.083408                                                                                                                   
61372	Navarre--Miramar Beach--Destin, FL Urban Area		309105533	21813210	119.346	8.422	30.433463	-86.657337                                                                                              
61381	Navasota, TX Urban Area		18286698	104492	7.061	0.04	30.381824	-96.086477                                                                                                                          
61408	Nebraska City, NE Urban Area		10854943	0	4.191	0.	40.675079	-95.862224                                                                                                                            
61435	Needles, CA--AZ Urban Area		14377301	452818	5.551	0.175	34.845219	-114.608928                                                                                                                     
61489	Nelsonville, OH Urban Area		8068784	11451	3.115	0.004	39.460172	-82.221368                                                                                                                        
61543	Neosho, MO Urban Area		25274624	25849	9.759	0.01	36.847286	-94.383367                                                                                                                             
61570	Nephi, UT Urban Area		9100899	0	3.514	0.	39.709456	-111.831267                                                                                                                                    
61597	Nevada, IA Urban Area		9541096	28250	3.684	0.011	42.015954	-93.452624                                                                                                                             
61624	Nevada, MO Urban Area		15836503	87486	6.115	0.034	37.837606	-94.354685                                                                                                                            
61651	New Albany, MS Urban Area		21272280	102687	8.213	0.04	34.492286	-89.02172                                                                                                                         
61678	Newark, NY Urban Area		22866086	265163	8.829	0.102	43.047674	-77.066358                                                                                                                           
61705	Newark, OH Urban Area		114192302	8906643	44.09	3.439	40.021637	-82.449886                                                                                                                         
61786	New Bedford, MA Urban Area		153609786	12945128	59.309	4.998	41.66492	-70.937674                                                                                                                   
61813	Newberg, OR Urban Area		27611062	41162	10.661	0.016	45.299099	-122.978146                                                                                                                         
61840	New Bern, NC Urban Area		106923372	3456364	41.283	1.335	35.092723	-77.071822                                                                                                                      
61894	Newberry, SC Urban Area		26982513	31045	10.418	0.012	34.28473	-81.614841                                                                                                                          
61921	New Boston, TX Urban Area		9690751	6794	3.742	0.003	33.45812	-94.416267                                                                                                                           
61948	New Braunfels, TX Urban Area		130604192	2143743	50.427	0.828	29.692064	-98.112474                                                                                                                 
62083	New Carlisle, OH Urban Area		3930542	22708	1.518	0.009	39.942322	-84.029874                                                                                                                       
62110	New Castle, CO Urban Area		5748462	71940	2.219	0.028	39.576088	-107.534276                                                                                                                        
62137	New Castle, IN Urban Area		19867720	47622	7.671	0.018	39.915011	-85.369608                                                                                                                        
62164	New Castle, PA Urban Area		74146684	732171	28.628	0.283	41.008338	-80.350802                                                                                                                      
62353	New Freedom--Shrewsbury, PA Urban Area		15849483	22309	6.12	0.009	39.759232	-76.672942                                                                                                            
62407	New Haven, CT Urban Area		771857892	25633000	298.016	9.897	41.320655	-72.878698                                                                                                                   
62434	New Iberia, LA Urban Area		64278368	701477	24.818	0.271	29.990225	-91.821824                                                                                                                      
62488	New Lexington, OH Urban Area		5622753	6111	2.171	0.002	39.716689	-82.209103                                                                                                                       
62515	New London, WI Urban Area		11865622	212943	4.581	0.082	44.38873	-88.74194                                                                                                                         
62569	Newman, CA Urban Area		5399589	0	2.085	0.	37.315353	-121.020811                                                                                                                                   
62623	New Martinsville, WV--OH Urban Area		9986688	161646	3.856	0.062	39.645615	-80.863942                                                                                                              
62677	New Orleans, LA Urban Area		699795051	58233880	270.192	22.484	29.960366	-90.163994                                                                                                                
62704	New Paltz, NY Urban Area		12658583	17799	4.888	0.007	41.75291	-74.076998                                                                                                                          
62731	New Philadelphia--Dover, OH Urban Area		61751382	888889	23.842	0.343	40.489223	-81.440501                                                                                                         
62758	Newport, AR Urban Area		11858729	54671	4.579	0.021	35.616392	-91.259253                                                                                                                           
62839	Newport, OR Urban Area		24377697	716917	9.412	0.277	44.63356	-124.058733                                                                                                                          
62893	Newport, TN Urban Area		25647471	0	9.903	0.	35.955244	-83.197742                                                                                                                                  
62947	New Prague, MN Urban Area		8437364	0	3.258	0.	44.545419	-93.574011                                                                                                                                
62974	New Richmond, WI Urban Area		11971964	43075	4.622	0.017	45.113763	-92.535619                                                                                                                      
63001	New Roads, LA Urban Area		18962526	12357556	7.321	4.771	30.685535	-91.457789                                                                                                                      
63028	New Tazewell--Tazewell, TN Urban Area		17260234	0	6.664	0.	36.446806	-83.59217                                                                                                                    
63082	Newton, IA Urban Area		18484800	0	7.137	0.	41.700296	-93.048154                                                                                                                                   
63109	Newton, KS Urban Area		29649209	19913	11.448	0.008	38.042178	-97.350486                                                                                                                           
63137	Newton, NJ Urban Area		20465958	1100653	7.902	0.425	41.041679	-74.733761                                                                                                                          
63152	Newton Falls, OH Urban Area		11623750	250468	4.488	0.097	41.189135	-80.963809                                                                                                                     
63163	New Ulm, MN Urban Area		15087797	0	5.825	0.	44.312697	-94.467474                                                                                                                                  
63217	New York--Jersey City--Newark, NY--NJ Urban Area		8412185125	548654144	3247.963	211.837	40.712152	-73.950184                                                                                      
63232	Nice, CA Urban Area		9829386	489524	3.795	0.189	39.121766	-122.846092                                                                                                                             
63244	Nicholasville, KY Urban Area		31015094	129874	11.975	0.05	37.895389	-84.564974                                                                                                                    
63282	Nipomo, CA Urban Area		26326053	0	10.165	0.	35.020688	-120.499952                                                                                                                                 
63325	Nogales, AZ Urban Area		32884308	26000	12.697	0.01	31.356084	-110.949077                                                                                                                          
63406	Norfolk, NE Urban Area		33018476	225574	12.749	0.087	42.034495	-97.418356                                                                                                                         
63433	Norman, OK Urban Area		119073876	1399467	45.975	0.54	35.212674	-97.441856                                                                                                                         
63460	North Adams, MA Urban Area		41767229	415784	16.126	0.161	42.707362	-73.115149                                                                                                                     
63514	North Bend, WA Urban Area		14399864	195779	5.56	0.076	47.476506	-121.761296                                                                                                                       
63541	North Branch, MN Urban Area		11250312	22247	4.344	0.009	45.498551	-92.990762                                                                                                                      
63622	North East, PA Urban Area		9087370	1852	3.509	0.001	42.21769	-79.832703                                                                                                                           
63676	Northfield, MN Urban Area		22995884	31608	8.879	0.012	44.447145	-93.170301                                                                                                                        
63784	North Manchester, IN Urban Area		7357413	151322	2.841	0.058	41.006727	-85.772595                                                                                                                  
