GEOID,GNIS ID,Name,Short Name,State,County GEOID,Urban Area GEOID,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
0644350,2408146,Lower Lake Census Designated Place,Lower Lake,CA,06033,17479,U1,1294,705,6906625,64423,38.9118285,-122.6085168
0644378,2408147,Loyola Census Designated Place,Loyola,CA,06085,79039,U1,3261,1208,3692438,0,37.3501838,-122.0981163
4844344,2408148,Lozano Census Designated Place,Lozano,TX,48061,75080,U1,404,142,306502,0,26.1895902,-97.5437297
0644399,2408149,Lucas Valley-Marinwood Census Designated Place,Lucas Valley-Marinwood,CA,06041,78904,U2,6094,2407,14843596,0,38.0405069,-122.5764855
0644406,2408150,Lucerne Census Designated Place,Lucerne,CA,06033,47071,U1,3067,1833,12892056,35489,39.0697285,-122.7760421
5648240,2408151,Lucerne Census Designated Place,Lucerne,WY,56017,,U1,535,254,51973793,1279421,43.7135645,-108.1872091
0442660,2408152,Lukachukai Census Designated Place,Lukachukai,AZ,04001,,U1,1701,674,56940715,86371,36.411182,-109.2267363
5340735,2408154,Lyle Census Designated Place,Lyle,WA,53039,,U1,499,255,1829241,0,45.6955796,-121.2805324
4044775,2408155,Lyons Switch Census Designated Place,Lyons Switch,OK,40001,,U2,288,126,21575482,852914,35.7793776,-94.6933551
0644812,2408156,Macdoel Census Designated Place,Macdoel,CA,06093,,U1,133,43,383678,0,41.8256285,-122.0058002
5341470,2408157,Machias Census Designated Place,Machias,WA,53061,55333,U1,1178,433,6332962,0,47.9916699,-122.0515363
0645050,2408158,Madera Acres Census Designated Place,Madera Acres,CA,06039,52984,U1,9163,2540,18849775,0,37.0122854,-120.0798874
3546100,2408159,Madrid Census Designated Place,Madrid,NM,35049,,U1,204,167,3600975,0,35.4032597,-106.1537875
4947180,2408160,Maeser Census Designated Place,Maeser,UT,49047,90352,U1,3601,1199,16755076,0,40.4718477,-109.5786169
0645120,2408161,Magalia Census Designated Place,Magalia,CA,06007,67375,U1,11310,5355,36298353,10692,39.8228726,-121.6078342
4947290,2408162,Magna Census Designated Place,Magna,UT,49035,78499,U1,26505,8087,20317586,0,40.7094294,-112.0827929
0645232,2408163,Malaga Census Designated Place,Malaga,CA,06019,31843,U1,947,268,709462,0,36.681602,-119.7317857
5342415,2408166,Maltby Census Designated Place,Maltby,WA,53061,80389,U1,10830,4003,50025060,187053,47.8026842,-122.1044284
5342450,2408167,Manchester Census Designated Place,Manchester,WA,53035,09946,U1,5413,2308,7571860,7065847,47.5508297,-122.5423335
0645512,2408168,Manton Census Designated Place,Manton,CA,06103,,U1,347,180,45833424,67403,40.4201905,-121.8539912
0444200,2408169,Many Farms Census Designated Place,Many Farms,AZ,04001,,U1,1348,491,21116243,64138,36.3532009,-109.6271603
3546730,2408170,Manzano Census Designated Place,Manzano,NM,35057,,U1,29,21,4375803,0,34.643693,-106.3670532
5343010,2408171,Maple Falls Census Designated Place,Maple Falls,WA,53073,,U1,324,149,6433988,144773,48.9135707,-122.1046576
5343062,2408172,Maple Heights-Lake Desire Census Designated Place,Maple Heights-Lake Desire,WA,53033,80389,U2,3152,1182,10616996,532182,47.4440762,-122.0972917
4846572,2408173,Marathon Census Designated Place,Marathon,TX,48043,,U1,430,322,13625025,9285,30.2157591,-103.2433317
4046462,2408174,Marble City Community Census Designated Place,Marble City Community,OK,40135,,U2,,,,,35.5419629,-94.821736
5343325,2408175,Marblemount Census Designated Place,Marblemount,WA,53057,,U1,203,136,5597503,346525,48.5378514,-121.4344449
4046488,2408177,Marietta Census Designated Place,Marietta,OK,40001,85060,U1,106,39,4693159,5769,35.8479668,-94.6527628
5343491,2408178,Marietta-Alderwood Census Designated Place,Marietta-Alderwood,WA,53073,06652,U2,3906,1808,15237826,4749679,48.787893,-122.554006
0645806,2408179,Marina del Rey Census Designated Place,Marina del Rey,CA,06037,51445,U1,8866,6742,2221339,1546411,33.9764927,-118.4485979
4145900,2408180,Marion Census Designated Place,Marion,OR,41047,,U1,313,119,2973481,0,44.7512499,-122.9277221
0645932,2408181,Mariposa Census Designated Place,Mariposa,CA,06043,,U1,2173,1143,7865454,19663,37.4872657,-119.9682748
4846716,2408182,Markham Census Designated Place,Markham,TX,48321,,U1,1082,448,5825472,42669,28.9627137,-96.0644991
5343640,2408183,Markham Census Designated Place,Markham,WA,53027,,U1,111,63,2889198,45286,46.9154992,-123.9813912
0645988,2408184,Markleeville Census Designated Place,Markleeville,CA,06003,,U1,210,194,16914713,0,38.684001,-119.8227375
5343762,2408185,Marrowstone Census Designated Place,Marrowstone,WA,53031,,U1,844,611,16317484,0,48.0289761,-122.6840068
5343815,2408186,Martha Lake Census Designated Place,Martha Lake,WA,53061,80389,U1,15473,5906,11900957,236620,47.8479904,-122.2326036
3048100,2408187,Martin City Census Designated Place,Martin City,MT,30029,,U1,500,265,4476247,52555,48.3934917,-114.0306937
5343885,2408188,Maryhill Census Designated Place,Maryhill,WA,53039,,U1,58,27,7297007,0,45.6927529,-120.8071676
4847100,2408189,Mauriceville Census Designated Place,Mauriceville,TX,48361,,U1,3252,1210,21784042,76977,30.2186373,-93.8758016
5344260,2408190,May Creek Census Designated Place,May Creek,WA,53061,85573,U1,818,352,1672937,0,47.8555368,-121.674464
0445180,2408191,Mayer Census Designated Place,Mayer,AZ,04025,,U1,1497,849,52000783,0,34.4233739,-112.2407929
0646436,2408192,Mayflower Village Census Designated Place,Mayflower Village,CA,06037,51445,U1,5515,1975,1784799,0,34.11591,-118.009586
4047200,2408193,Mazie Census Designated Place,Mazie,OK,40097,,U1,91,43,5918978,0,36.1425607,-95.3302136
0644700,2408194,McArthur Census Designated Place,McArthur,CA,06089,,U1,338,143,2593485,37760,41.0415384,-121.4067326
0644784,2408196,McCloud Census Designated Place,McCloud,CA,06093,,U1,1101,732,6273614,170633,41.2540615,-122.1360708
4044925,2408197,McCord Census Designated Place,McCord,OK,40113,70615,U1,1440,661,11327373,25890,36.6797163,-97.0345603
3244000,2408198,McDermitt Census Designated Place,McDermitt,NV,32013,,U1,172,101,8504571,0,41.9909079,-117.7040994
3244200,2408199,McGill Census Designated Place,McGill,NV,32033,,U1,1148,582,2813092,0,39.4019496,-114.7770558
4045050,2408200,McKey Census Designated Place,McKey,OK,40135,,U1,,,,,35.4918889,-94.848904
0644910,2408201,McKinleyville Census Designated Place,McKinleyville,CA,06023,02926,U1,15177,6565,53952018,588357,40.9488379,-124.0856693
5649400,2408202,McKinnon Census Designated Place,McKinnon,WY,56037,,U1,60,19,15155103,0,41.0314423,-109.9382982
0644924,2408203,McKittrick Census Designated Place,McKittrick,CA,06029,,U1,115,46,6778294,0,35.2980284,-119.624921
5626055,2408204,Farson Census Designated Place,Farson,WY,56037,,U1,313,150,62016670,158671,42.1528171,-109.4282328
4825656,2408205,Faysville Census Designated Place,Faysville,TX,48215,52390,U1,439,125,1361841,0,26.4056973,-98.1308491
5323550,2408206,Felida Census Designated Place,Felida,WA,53011,71317,U1,7385,2566,7481581,371676,45.7137804,-122.7104008
0623812,2408207,Fellows Census Designated Place,Fellows,CA,06029,,U1,106,40,1792491,0,35.1779324,-119.547178
0623826,2408208,Felton Census Designated Place,Felton,CA,06087,79336,U1,4057,1895,11790079,0,37.0392215,-122.0804732
0623973,2408209,Fetters Hot Springs-Agua Caliente Census Designated Place,Fetters Hot Springs,CA,06097,83008,U2,4144,1585,3783771,0,38.3275043,-122.4871375
4825795,2408210,Fifth Street Census Designated Place,Fifth Street,TX,48157,40429,U1,2486,699,1839860,31374,29.5978582,-95.5520065
5323865,2408211,Finley Census Designated Place,Finley,WA,53005,44479,U1,6012,2175,29919909,7701934,46.1697061,-119.0446454
3026226,2408212,Finley Point Census Designated Place,Finley Point,MT,30047,,U1,480,793,11050863,18462375,47.7463515,-114.066591
0423512,2408213,First Mesa Census Designated Place,First Mesa,AZ,04017,,U1,1555,555,40759651,20871,35.8389412,-110.3665042
5324188,2408214,Five Corners Census Designated Place,Five Corners,WA,53011,71317,U1,18159,6224,15070302,4329,45.6882514,-122.5739732
4026415,2408215,Flint Creek Census Designated Place,Flint Creek,OK,40041,,U1,732,615,16634863,500,36.1763904,-94.7437822
3526360,2408216,Flora Vista Census Designated Place,Flora Vista,NM,35045,29278,U1,2191,948,11946074,58827,36.8055636,-108.0856176
3026950,2408217,Florence Census Designated Place,Florence,MT,30081,,U1,765,312,1989135,0,46.6344859,-114.0813468
0624477,2408218,Florence-Graham Census Designated Place,Florence-Graham,CA,06037,51445,U2,63387,14765,9089176,0,33.9681607,-118.2446675
0624498,2408219,Florin Census Designated Place,Florin,CA,06067,77068,U1,47513,16070,22552008,0,38.4832298,-121.4041914
4826220,2408220,Flowella Census Designated Place,Flowella,TX,48047,,U1,118,54,2585551,0,27.2199634,-98.0645358
0423960,2408221,Flowing Wells Census Designated Place,Flowing Wells,AZ,04019,88732,U1,16419,7505,9862348,0,32.2937609,-111.0110498
4026525,2408222,Flute Springs Census Designated Place,Flute Springs,OK,40135,,U1,130,55,11262149,129682,35.6231046,-94.8044394
5627650,2408223,Fontenelle Census Designated Place,Fontenelle,WY,56023,,U1,13,7,9004954,325424,41.9973081,-110.0625646
0624722,2408224,Foothill Farms Census Designated Place,Foothill Farms,CA,06067,77068,U1,33121,12607,10872293,0,38.6867408,-121.3474895
0624764,2408226,Ford City Census Designated Place,Ford City,CA,06029,86329,U1,4278,1426,3974713,0,35.1647361,-119.4584004
5324565,2408227,Fords Prairie Census Designated Place,Fords Prairie,WA,53041,15076,U1,1959,849,9637493,161946,46.7461866,-123.0028982
0624897,2408228,Forest Meadows Census Designated Place,Forest Meadows,CA,06009,,U1,1249,845,14647008,0,38.1663577,-120.4051975
0624834,2408229,Foresthill Census Designated Place,Foresthill,CA,06061,,U1,1483,681,28969105,0,39.0052869,-120.8313516
0624960,2408230,Forestville Census Designated Place,Forestville,CA,06097,30385,U1,3293,1605,13615411,0,38.4824912,-122.8898845
3027850,2408231,Fort Belknap Agency Census Designated Place,Fort Belknap Agency,MT,30005,,U1,1293,412,117851844,664330,48.4277673,-108.6828983
5627940,2408233,Fort Bridger Census Designated Place,Fort Bridger,WY,56041,,U1,345,171,5156541,0,41.3183359,-110.3893861
4826688,2408235,Fort Davis Census Designated Place,Fort Davis,TX,48243,,U1,1201,672,26120176,0,30.5783739,-103.8921838
0424460,2408236,Fort Defiance Census Designated Place,Fort Defiance,AZ,04001,30655,U1,3624,1250,15757645,0,35.7468398,-109.0685605
4926610,2408237,Fort Duchesne Census Designated Place,Fort Duchesne,UT,49047,,U1,714,226,18168352,1700510,40.281105,-109.8769917
0827535,2408238,Fort Garland Census Designated Place,Fort Garland,CO,08023,,U1,433,194,972792,0,37.4279161,-105.4350075
1628360,2408239,Fort Hall Census Designated Place,Fort Hall,ID,16005,,U1,3201,1121,90793774,104450,43.0144717,-112.4572996
4826724,2408240,Fort Hancock Census Designated Place,Fort Hancock,TX,48229,,U1,1750,618,49073038,662252,31.2836817,-105.8445425
3028600,2408243,Fort Shaw Census Designated Place,Fort Shaw,MT,30013,,U1,280,116,14710476,0,47.4968854,-111.8193451
3028650,2408244,Fort Smith Census Designated Place,Fort Smith,MT,30003,,U1,161,204,3574578,594389,45.3134377,-107.9296551
5628665,2408245,Fort Washakie Census Designated Place,Fort Washakie,WY,56013,,U1,1759,549,54103544,0,43.0068987,-108.9204243
3028150,2408246,Fortine Census Designated Place,Fortine,MT,30053,,U1,325,191,18362273,183657,48.772292,-114.9007786
0425030,2408247,Fortuna Foothills Census Designated Place,Fortuna Foothills,AZ,04027,98020,U1,26265,21642,103764706,0,32.6615965,-114.3973492
4126750,2408248,Four Corners Census Designated Place,Four Corners,OR,41047,78229,U1,15947,5840,6385111,0,44.9291999,-122.9730741
3028862,2408250,Four Corners Census Designated Place,Four Corners,MT,30031,31158,U1,3146,1331,27671593,171808,45.6703759,-111.178008
4827144,2408251,Fowlerton Census Designated Place,Fowlerton,TX,48283,,U1,55,41,5623134,12589,28.4608406,-98.8113882
5629300,2408252,Fox Farm-College Census Designated Place,Fox Farm-College,WY,56021,16237,U2,3647,1589,7857242,0,41.1105149,-104.7869457
5325370,2408253,Fox Island Census Designated Place,Fox Island,WA,53053,80389,U1,3633,1565,13437711,3114873,47.2481646,-122.6272944
3029087,2408254,Fox Lake Census Designated Place,Fox Lake,MT,30083,,U1,158,74,10813860,3855378,47.6857801,-104.6329658
0828250,2408255,Franktown Census Designated Place,Franktown,CO,08035,,U1,395,159,7624784,36069,39.3905358,-104.7486626
3029275,2408256,Frazer Census Designated Place,Frazer,MT,30105,,U1,362,118,4202813,70170,48.0532164,-106.048155
0625534,2408257,Frazier Park Census Designated Place,Frazier Park,CA,06029,31492,U1,2691,1354,13125014,4209,34.8122509,-118.9542816
5325475,2408258,Frederickson Census Designated Place,Frederickson,WA,53053,80389,U1,18719,6604,29949919,19208,47.0914371,-122.3593869
0625576,2408259,Freedom Census Designated Place,Freedom,CA,06087,92890,U1,3070,806,2940673,0,36.940222,-121.7952691
5325510,2408260,Freeland Census Designated Place,Freeland,WA,53029,,U1,2045,1159,10054400,0,48.0085755,-122.5354445
0626028,2408261,French Camp Census Designated Place,French Camp,CA,06077,85087,U1,3376,575,8011442,2290,37.8896994,-121.283876
0626056,2408262,French Gulch Census Designated Place,French Gulch,CA,06089,,U1,346,166,31940354,94840,40.716545,-122.6311695
3029350,2408263,Frenchtown Census Designated Place,Frenchtown,MT,30063,,U1,1825,677,17445904,103983,47.0287371,-114.2461555
4827540,2408264,Fresno Census Designated Place,Fresno,TX,48157,40429,U1,19069,5897,22442418,321278,29.5357078,-95.4693571
0627014,2408265,Friant Census Designated Place,Friant,CA,06019,,U1,509,252,3239537,130737,36.9847343,-119.7129411
4827744,2408266,Fronton Census Designated Place,Fronton,TX,48427,,U1,180,53,1082261,0,26.4258556,-99.0762057
0627080,2408267,Fruitdale Census Designated Place,Fruitdale,CA,06085,79039,U1,935,379,694281,0,37.3119243,-121.935678
4127350,2408268,Fruitdale Census Designated Place,Fruitdale,OR,41033,34516,U1,1177,513,1230988,32462,42.4182,-123.3011819
0828800,2408269,Fruitvale Census Designated Place,Fruitvale,CO,08077,34273,U1,7675,3149,7525885,0,39.0932769,-108.4789132
0628021,2408270,Furnace Creek Census Designated Place,Furnace Creek,CA,06027,,U1,24,18,80815025,672336,36.4276903,-116.8746962
0426070,2408271,Gadsden Census Designated Place,Gadsden,AZ,04027,,U1,678,225,5085798,0,32.5563842,-114.7810988
3527970,2408272,Galisteo Census Designated Place,Galisteo,NM,35049,,U1,253,160,6584931,0,35.3950432,-105.9568647
0426210,2408273,Ganado Census Designated Place,Ganado,AZ,04001,,U1,1210,445,23689210,15431,35.7016271,-109.5503799
4828128,2408274,Garceno Census Designated Place,Garceno,TX,48427,75072,U1,420,121,591964,0,26.4122625,-98.9405109
0628182,2408275,Garden Acres Census Designated Place,Garden Acres,CA,06077,85087,U1,10648,3057,6693773,0,37.9636974,-121.2296106
4927902,2408276,Garden Census Designated Place,Garden,UT,49033,,U1,181,738,68462710,68733,41.8866144,-111.4327279
4127825,2408277,Garden Home-Whitford Census Designated Place,Garden Home-Whitford,OR,41067,71317,U2,6674,3026,4014085,6852,45.464203,-122.758899
4828200,2408278,Gardendale Census Designated Place,Gardendale,TX,48135,,U1,1574,657,29704854,46845,32.0104533,-102.3586907
3029950,2408279,Gardiner Census Designated Place,Gardiner,MT,30067,,U1,875,556,15002406,266491,45.0570426,-110.7422248
3226300,2408280,Gardnerville Census Designated Place,Gardnerville,NV,32005,32572,U1,5656,2687,12436158,0,38.9390076,-119.7368884
3226500,2408281,Gardnerville Ranchos Census Designated Place,Gardnerville Ranchos,NV,32005,32572,U1,11312,4745,38722861,0,38.8872122,-119.742588
4828320,2408282,Garfield Census Designated Place,Garfield,TX,48453,,U1,1698,630,30905620,621185,30.1960873,-97.5514208
5630985,2408283,Garland Census Designated Place,Garland,WY,56029,,U1,115,53,8785779,0,44.7777193,-108.6541555
5326245,2408284,Garrett Census Designated Place,Garrett,WA,53071,91405,U1,1419,575,4638238,0,46.0633909,-118.3874406
3030175,2408285,Garrison Census Designated Place,Garrison,MT,30077,,U1,96,61,24952901,7066,46.5259505,-112.8204644
0629252,2408286,Gazelle Census Designated Place,Gazelle,CA,06093,,U1,70,49,1515089,1757,41.5137009,-122.5215257
0829625,2408287,Genesee Census Designated Place,Genesee,CO,08059,28441,U1,3609,1618,17242336,14724,39.6873154,-105.2718687
5326420,2408288,Geneva Census Designated Place,Geneva,WA,53073,06652,U1,2321,911,2744568,638063,48.7461063,-122.4064418
0629350,2408289,Georgetown Census Designated Place,Georgetown,CA,06017,,U1,2367,1069,39182260,10741,38.9111707,-120.8356333
4829384,2408292,Geronimo Census Designated Place,Geronimo,TX,48187,,U1,1032,341,21119755,0,29.6728049,-97.9685681
3030700,2408293,Gildford Census Designated Place,Gildford,MT,30041,,U1,179,87,2941727,0,48.5737234,-110.3070951
4829612,2408294,Girard Census Designated Place,Girard,TX,48263,,U1,50,25,3759285,0,33.3634999,-100.6596912
0427540,2408295,Gisela Census Designated Place,Gisela,AZ,04007,,U1,570,331,7411768,50676,34.1015861,-111.2894019
5326875,2408296,Glacier Census Designated Place,Glacier,WA,53073,,U1,211,769,7637601,79076,48.8902088,-121.9322803
5326945,2408297,Gleed Census Designated Place,Gleed,WA,53077,97507,U1,2906,1145,14002328,0,46.6593403,-120.6025243
0629644,2408298,Glen Avon Census Designated Place,Glen Avon,CA,06065,75340,U1,20199,6203,20975719,90084,34.0176671,-117.4888
0630028,2408299,Glen Ellen Census Designated Place,Glen Ellen,CA,06097,83008,U1,784,421,5438518,2744,38.3563556,-122.5412858
0830420,2408300,Gleneagle Census Designated Place,Gleneagle,CO,08041,18856,U1,6611,2405,6080007,13400,39.0452975,-104.8288044
4129750,2408301,Glide Census Designated Place,Glide,OR,41019,,U1,1795,818,26114950,195021,43.3029338,-123.0665668
3529860,2408302,Glorieta Census Designated Place,Glorieta,NM,35049,,U1,430,293,19811152,0,35.5839627,-105.7628782
0428140,2408303,Gold Canyon Census Designated Place,Gold Canyon,AZ,04021,,U1,,,57916160,0,33.3714761,-111.4368839
0830945,2408304,Gold Hill Census Designated Place,Gold Hill,CO,08013,,U1,230,137,5373512,0,40.0597332,-105.4189204
0630345,2408305,Gold River Census Designated Place,Gold River,CA,06067,77068,U1,7912,3505,6884489,224521,38.626699,-121.248588
0630282,2408306,Golden Hills Census Designated Place,Golden Hills,CA,06029,86869,U1,8656,3522,31736498,44673,35.1512524,-118.5023629
0428195,2408307,Golden Valley Census Designated Place,Golden Valley,AZ,04015,,U1,8370,4342,203947860,0,35.2060612,-114.2327653
3229500,2408308,Goodsprings Census Designated Place,Goodsprings,NV,32003,,U1,229,124,3811782,0,35.8303185,-115.4291868
4130165,2408309,Gopher Flats Census Designated Place,Gopher Flats,OR,41059,,U2,379,170,5453373,0,45.6659419,-118.7224987
0630476,2408310,Goshen Census Designated Place,Goshen,CA,06107,90946,U1,3006,840,4604436,0,36.3517603,-119.4210188
0630560,2408311,Graeagle Census Designated Place,Graeagle,CA,06063,,U1,737,904,28666635,147558,39.7572121,-120.6486106
5327785,2408312,Graham Census Designated Place,Graham,WA,53053,80389,U1,23491,8324,90622113,459322,47.0407353,-122.2756559
4830422,2408313,Grand Acres Census Designated Place,Grand Acres,TX,48061,,U1,49,20,1189834,0,26.2424205,-97.8291482
0428981,2408314,Grand Canyon Village Census Designated Place,Grand Canyon Village,AZ,04005,,U2,2004,858,34714995,0,36.0492281,-112.156629
5327890,2408315,Grand Mound Census Designated Place,Grand Mound,WA,53067,15076,U1,2981,1071,10172120,175259,46.8051319,-123.0119185
4130300,2408316,Grand Ronde Census Designated Place,Grand Ronde,OR,41053,,U1,1661,720,49718895,0,45.0738496,-123.6210401
0831935,2408317,Grand View Estates Census Designated Place,Grand View Estates,CO,08035,23527,U1,528,194,2124237,50590,39.5439131,-104.8189473
0630693,2408318,Granite Bay Census Designated Place,Granite Bay,CA,06061,77068,U1,20402,7542,55742516,113700,38.7601,-121.1714202
4930900,2408319,Granite Census Designated Place,Granite,UT,49035,78499,U1,1932,712,3117594,0,40.5694308,-111.7847712
0630703,2408320,Granite Hills Census Designated Place,Granite Hills,CA,06073,78661,U1,3035,1090,7231557,0,32.8032806,-116.9055151
4830629,2408321,Grape Creek Census Designated Place,Grape Creek,TX,48451,,U1,3154,1322,40552654,0,31.5816791,-100.5473711
0630812,2408322,Graton Census Designated Place,Graton,CA,06097,30385,U1,1707,723,4090302,0,38.4375176,-122.8659881
5328345,2408323,Grayland Census Designated Place,Grayland,WA,53027,,U1,953,941,17712614,120680,46.8303163,-124.0897019
0630882,2408324,Grayson Census Designated Place,Grayson,CA,06099,,U1,952,280,577471,0,37.5649512,-121.1794634
0429430,2408325,Greasewood Census Designated Place,Greasewood,AZ,04017,,U1,547,181,13841206,12192,35.5279445,-109.8613889
4031165,2408326,Greasy Census Designated Place,Greasy,OK,40001,,U1,372,165,52698038,370395,35.6820683,-94.7177504
4130750,2408328,Green Census Designated Place,Green,OR,41019,76339,U1,7515,2979,11754120,419632,43.1508864,-123.3854445
0429710,2408329,Green Valley Census Designated Place,Green Valley,AZ,04019,77161,U1,21391,17322,83507815,39434,31.8436614,-111.0171768
0631099,2408330,Green Valley Census Designated Place,Green Valley,CA,06095,,U1,1625,724,21790411,3847,38.2605596,-122.1621378
4830890,2408331,Green Valley Farms Census Designated Place,Green Valley Farms,TX,48061,,U1,1272,330,9990149,271790,26.1219247,-97.5610223
0631029,2408332,Greenhorn Census Designated Place,Greenhorn,CA,06063,,U1,236,140,17381404,0,39.9029677,-120.7589821
0631134,2408333,Greenview Census Designated Place,Greenview,CA,06093,,U1,201,100,3354179,218772,41.5470181,-122.9185613
0631162,2408334,Greenville Census Designated Place,Greenville,CA,06063,,U1,1129,613,20701558,0,40.1336051,-120.9453346
5328695,2408335,Greenwater Census Designated Place,Greenwater,WA,53053,,U1,67,87,3760443,170288,47.1464525,-121.6319936
4031425,2408336,Gregory Census Designated Place,Gregory,OK,40131,,U1,171,60,7785856,0,36.1697242,-95.5740883
0631246,2408337,Grenada Census Designated Place,Grenada,CA,06093,,U1,367,193,1335962,3010,41.6405846,-122.5260128
3033250,2408338,Greycliff Census Designated Place,Greycliff,MT,30097,,U1,112,46,1311938,0,45.758606,-109.7797447
5634030,2408340,Grover Census Designated Place,Grover,WY,56023,,U1,147,63,2217241,0,42.7946947,-110.9295271
0631470,2408341,Guerneville Census Designated Place,Guerneville,CA,06097,35893,U1,4534,3343,25147190,440242,38.5137164,-122.9894053
4831484,2408342,Guerra Census Designated Place,Guerra,TX,48247,,U1,6,6,540666,0,26.8825825,-98.894882
0833502,2408343,Gunbarrel Census Designated Place,Gunbarrel,CO,08013,09298,U1,9263,4424,16285869,155454,40.0633471,-105.1713324
0631596,2408344,Hacienda Heights Census Designated Place,Hacienda Heights,CA,06037,51445,U1,54038,16650,28951610,18431,33.9969654,-117.9728315
4933002,2408345,Halchita Census Designated Place,Halchita,UT,49037,,U1,266,90,44321358,20311,37.1314164,-109.9131348
4933027,2408346,Halls Crossing Census Designated Place,Halls Crossing,UT,49037,,U1,6,60,34821296,10383629,37.4577882,-110.6829502
0631883,2408347,Hamilton Branch Census Designated Place,Hamilton Branch,CA,06063,,U1,537,434,2811184,0,40.2772499,-121.0960926
0631890,2408348,Hamilton City Census Designated Place,Hamilton City,CA,06021,,U1,1759,539,807366,0,39.7422305,-122.0125358
4132075,2408349,Harbeck-Fruitdale Census Designated Place (historical),Harbeck-Fruitdale,OR,41033,,U1,,,,,42.4162344,-123.3205987
0632044,2408350,Harbison Canyon Census Designated Place,Harbison Canyon,CA,06073,78661,U1,3841,1413,26085232,0,32.8272759,-116.8380715
4132100,2408351,Harbor Census Designated Place,Harbor,OR,41015,10621,U1,2391,1428,4972559,1009278,42.0381608,-124.2530087
4832456,2408352,Harper Census Designated Place,Harper,TX,48171,,U1,1192,624,146522646,208592,30.2903206,-99.2458924
3034525,2408353,Harrison Census Designated Place,Harrison,MT,30057,,U1,137,85,587389,0,45.7036945,-111.7853088
4832612,2408354,Hartley Census Designated Place,Hartley,TX,48205,,U1,540,181,18046887,1488,35.8914469,-102.3933068
5635552,2408355,Hartrandt Census Designated Place,Hartrandt,WY,56025,14482,U1,693,302,4041712,0,42.8835852,-106.349223
4832792,2408356,Havana Census Designated Place,Havana,TX,48215,52390,U1,407,121,2097526,7514,26.2507341,-98.5090079
3035125,2408357,Havre North Census Designated Place,Havre North,MT,30041,37702,U2,716,398,8675204,0,48.5632357,-109.6712321
5636060,2408358,Hawk Springs Census Designated Place,Hawk Springs,WY,56015,,U1,45,37,4411427,0,41.7852523,-104.2650832
3231300,2408359,Hawthorne Census Designated Place,Hawthorne,NV,32021,37756,U1,3269,1864,4211929,0,38.5249365,-118.6270522
4132850,2408360,Hayesville Census Designated Place,Hayesville,OR,41047,78229,U1,19936,7244,7842164,0,44.9793561,-122.9737751
0632562,2408361,Hayfork Census Designated Place,Hayfork,CA,06105,,U1,2368,1213,186737338,58222,40.5610233,-123.1299157
3035275,2408362,Hays Census Designated Place,Hays,MT,30005,,U1,843,287,70178412,0,48.0103697,-108.66065
3035350,2408365,Heart Butte Census Designated Place,Heart Butte,MT,30073,,U1,582,144,11821512,41414,48.2904973,-112.8363303
4833008,2408366,Hebbronville Census Designated Place,Hebbronville,TX,48247,38026,U1,4558,1954,16197249,0,27.3239815,-98.686056
0633084,2408367,Heber Census Designated Place,Heber,CA,06025,26416,U1,4275,1192,3841118,0,32.7318258,-115.5203627
0432310,2408368,Heber-Overgaard Census Designated Place,Heber-Overgaard,AZ,04017,,U2,2822,3593,17772866,0,34.4141409,-110.5695637
4133100,2408369,Hebo Census Designated Place,Hebo,OR,41057,,U1,232,109,4211715,0,45.2260038,-123.8586284
4833092,2408370,Heidelberg Census Designated Place,Heidelberg,TX,48215,52390,U1,1725,463,6540340,0,26.1830768,-97.885018
3035628,2408371,Helena Valley Northeast Census Designated Place,Helena Valley Northeast,MT,30049,38161,U2,2995,1242,120433412,11998275,46.6992894,-111.9517009
3035631,2408372,Helena Valley Northwest Census Designated Place,Helena Valley Northwest,MT,30049,38161,U2,3482,1329,42418645,6625,46.7289395,-112.0627545
3035634,2408373,Helena Valley Southeast Census Designated Place,Helena Valley Southeast,MT,30049,38161,U2,8227,3157,37032378,138136,46.6175367,-111.9185579
3035637,2408374,Helena Valley West Central Census Designated Place,Helena Valley West Central,MT,30049,38161,U2,7883,3140,68362432,76389,46.6633508,-112.0604173
3035640,2408375,Helena West Side Census Designated Place,Helena West Side,MT,30049,38161,U2,1637,781,36945230,63824,46.5967221,-112.113128
4833356,2408377,Hermleigh Census Designated Place,Hermleigh,TX,48415,,U1,345,172,23438733,1238,32.6365766,-100.7522992
3035875,2408378,Heron Census Designated Place,Heron,MT,30089,,U1,282,125,13194408,0,48.0637563,-115.9802264
3035912,2408379,Herron Census Designated Place,Herron,MT,30041,,U1,116,47,12125366,0,48.5341318,-109.7717551
0633504,2408380,Hickman Census Designated Place,Hickman,CA,06099,92539,U1,641,203,2012463,0,37.6226182,-120.7532476
0633532,2408381,Hidden Meadows Census Designated Place,Hidden Meadows,CA,06073,78661,U1,3485,1586,17061109,0,33.2236348,-117.1198273
0633549,2408382,Hidden Valley Lake Census Designated Place,Hidden Valley Lake,CA,06033,38713,U1,5579,2597,25269938,397579,38.8003051,-122.5505104
0633574,2408383,Highgrove Census Designated Place,Highgrove,CA,06065,75340,U1,3988,1227,8337494,0,34.0105754,-117.3098394
5330775,2408384,Highland Census Designated Place,Highland,WA,53005,,U1,,,,,46.1361789,-119.12723
